StudentID,Gender,Year_02,Kinder_Age,Disability,NCCD-Funded,01.SES,02.SES,NumSibling,SiblingOrder,NumAbvYear9,NumAbvDiploma,NumProf,Burt-01-SOY,Burt-01-EOY,Clay-01-SOY,Clay-01-EOY,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Year3_Writing_At_Risk
SN69714731,Female,2021,5.4,Disability_Cognitive,0,104,98,3,2,2,2,0,14,27,4,13,0,9,17,15,17,18,22,38,2,2,1,1,2,3,2,2,FALSE
SN83617935,Female,2018,5.2,Disability_Non-disable,0,95,95,4,3,2,1,1,11,30,4,2,7,13,20,22,28,30,13,24,2,3,1,2,2,2,1,2,FALSE
SN32948467,Male,2020,5.5,Disability_Cognitive,0,112,112,2,2,2,1,1,34,63,0,-4,13,14,20,23,26,28,8,46,2,2,1,2,2,2,1,2,TRUE
SN42055394,Male,2020,5.3,Disability_Non-disable,0,94,94,2,2,2,2,1,23,42,11,2,4,11,23,27,26,28,23,36,2,2,1,2,1,4,1,2,FALSE
SN84326209,Female,2018,5.4,Disability_Cognitive,0,101,101,3,1,1,1,0,1,16,2,2,1,7,10,9,19,19,0,11,0,3,0,1,0,2,0,2,TRUE
SN25229325,Male,2016,5.7,Disability_Non-disable,0,114,114,2,2,2,2,2,30,44,-1,-2,13,15,25,25,29,31,21,32,2,4,1,2,0,1,0,2,FALSE
SN34929740,Male,2021,5.2,Disability_Cognitive,0,114,102,3,3,2,2,2,21,30,0,0,10,13,17,20,23,26,20,29,1,2,1,2,0,1,0,2,TRUE
SN21005106,Female,2021,5.0,Disability_Non-disable,0,94,91,1,1,2,2,2,54,63,2,-3,27,29,30,27,30,30,28,43,3,5,2,2,4,5,2,3,FALSE
SN55445480,Male,2018,4.9,Disability_Cognitive,1,109,109,2,2,2,1,0,19,30,13,16,10,17,20,22,21,30,26,26,1,2,1,1,1,1,2,2,FALSE
SN27214811,Male,2016,5.6,Disability_Non-disable,0,101,101,2,1,2,2,1,29,70,0,1,15,13,26,31,31,30,39,36,4,4,2,2,1,5,0,3,FALSE
SN38230721,Male,2020,5.4,Disability_Cognitive,0,97,97,2,1,2,0,0,10,29,-1,12,5,11,17,21,22,24,13,35,4,4,1,1,2,3,2,2,FALSE
SN34595852,Female,2020,5.2,Disability_Non-disable,0,110,110,3,3,2,2,2,27,44,0,1,16,15,21,24,20,25,26,41,2,2,1,1,1,1,0,2,FALSE
SN07971321,Male,2021,5.4,Disability_Non-disable,0,120,109,3,2,2,1,0,27,41,0,13,6,5,21,19,27,26,11,35,2,2,1,1,1,2,0,2,TRUE
SN34293074,Male,2021,5.3,Disability_Non-disable,0,96,95,3,1,2,2,2,4,23,5,10,6,13,18,21,21,20,7,15,1,2,1,1,1,2,1,1,FALSE
SN29795564,Female,2016,4.9,Disability_Cognitive,0,97,97,2,2,0,0,0,7,33,3,15,7,11,17,22,25,24,7,14,1,3,0,2,1,2,0,2,FALSE
SN79872924,Female,2020,5.6,Disability_Cognitive,0,115,115,2,2,1,0,0,6,27,4,12,3,11,20,19,21,27,15,29,2,3,0,2,2,3,2,2,FALSE
SN82020015,Male,2018,5.5,Disability_Cognitive,0,102,102,3,3,2,0,2,21,38,-1,-2,16,23,22,22,25,27,33,33,1,3,0,2,1,1,2,2,FALSE
SN52154988,Male,2020,4.6,Disability_Non-disable,0,109,109,2,2,2,2,2,41,45,0,-3,14,24,30,24,31,30,39,42,1,2,1,2,2,2,1,2,FALSE
SN85089719,Male,2020,5.1,Disability_SocialEmotional,0,97,97,4,3,2,1,0,33,45,0,0,13,16,22,21,27,28,11,30,1,3,0,1,1,1,0,2,TRUE
SN46911622,Male,2017,5.4,Disability_Non-disable,0,94,94,1,1,1,0,0,8,28,2,17,6,5,16,18,23,25,10,18,3,4,1,2,2,5,2,2,TRUE
SN89508400,Male,2016,5.7,Disability_Non-disable,0,114,114,1,1,0,0,0,12,30,5,14,6,15,19,24,27,30,20,25,2,4,1,2,1,4,2,2,FALSE
SN64519137,Male,2018,5.2,Disability_Cognitive,1,109,109,2,1,2,2,2,17,33,0,2,15,20,24,28,27,27,16,26,2,2,1,1,2,2,1,1,TRUE
SN49692227,Male,2020,5.9,Disability_Non-disable,0,95,95,2,1,2,2,1,53,73,-1,0,24,28,30,29,26,31,34,42,3,5,1,3,1,4,2,2,FALSE
SN81855897,Female,2021,5.7,Disability_Cognitive,0,117,108,2,1,2,2,2,29,45,0,0,14,19,21,22,23,28,19,42,2,2,1,1,1,2,1,2,FALSE
SN05896632,Female,2017,5.2,Disability_Non-disable,0,95,95,3,2,2,0,0,24,34,1,0,10,13,21,16,23,21,35,41,2,2,1,1,1,2,1,2,TRUE
SN12243516,Female,2021,5.5,Disability_Non-disable,0,95,93,1,1,0,0,0,37,61,-1,0,19,24,31,28,30,30,31,38,2,3,1,2,1,4,2,3,FALSE
SN02132811,Male,2021,6.2,Disability_Non-disable,0,94,91,1,1,1,1,0,6,23,2,7,3,11,13,13,19,20,7,6,1,2,1,1,1,2,1,2,FALSE
SN49434481,Female,2016,5.3,Disability_Non-disable,0,114,114,3,2,2,1,1,31,42,13,15,12,18,26,30,28,33,34,34,1,4,1,1,2,2,2,2,FALSE
SN87012649,Female,2018,5.6,Disability_Non-disable,0,112,112,3,1,1,1,2,22,35,0,1,11,17,20,19,25,27,24,28,2,2,1,1,2,2,0,2,FALSE
SN88172071,Male,2021,5.3,Disability_Cognitive,0,102,97,1,1,2,1,0,8,25,3,16,4,8,17,16,24,26,11,27,3,2,2,2,3,4,2,2,TRUE
SN03217264,Female,2017,5.3,Disability_Non-disable,0,97,97,1,1,0,0,0,25,42,0,0,13,16,20,22,25,24,17,26,2,3,1,2,2,3,0,2,FALSE
SN44274008,Female,2021,5.5,Disability_Non-disable,0,95,93,2,1,0,0,0,19,36,0,16,11,8,21,24,25,27,15,26,1,2,1,2,0,2,1,2,TRUE
SN65542873,Male,2021,5.1,Disability_Cognitive,0,116,104,2,2,2,2,2,10,23,3,13,4,4,14,16,14,21,7,20,0,1,0,1,0,2,1,0,FALSE
SN83390992,Female,2021,5.5,Disability_Cognitive,1,99,94,3,1,2,1,1,10,32,0,13,7,13,19,23,26,30,11,14,1,2,1,1,1,1,1,2,TRUE
SN22267305,Female,2020,4.9,Disability_Non-disable,0,112,112,2,1,2,2,2,20,39,-1,-1,13,15,20,19,23,26,14,35,2,3,1,1,0,1,1,2,FALSE
SN09107149,Male,2017,5.5,Disability_Non-disable,0,115,115,3,1,1,1,0,27,31,13,12,15,17,20,22,24,27,25,30,1,3,1,4,1,4,1,2,FALSE
SN93288626,Female,2020,4.8,Disability_Non-disable,0,105,105,2,2,2,1,1,42,62,0,2,31,31,28,28,30,29,52,51,3,4,0,3,2,5,2,3,FALSE
SN30487081,Male,2017,5.3,Disability_Non-disable,0,95,95,6,3,0,0,0,29,30,0,17,7,12,17,19,19,24,17,30,1,2,1,1,1,0,1,1,TRUE
SN18265819,Male,2018,5.4,Disability_Cognitive,0,120,120,3,1,2,2,2,9,43,3,15,7,10,25,25,27,28,14,24,2,2,1,1,1,0,2,2,FALSE
SN99663758,Male,2020,5.2,Disability_Non-disable,0,103,103,2,2,2,0,1,16,43,0,0,5,18,20,25,29,30,15,30,2,2,1,1,1,2,2,0,FALSE
SN72344222,Male,2018,5.8,Disability_Non-disable,0,95,95,1,1,2,2,1,45,69,0,1,17,20,32,29,27,29,50,37,4,5,2,2,2,3,2,2,FALSE
SN36421865,Male,2020,5.6,Disability_Non-disable,0,102,102,4,4,2,2,2,21,34,12,14,11,15,16,23,28,30,20,35,3,4,1,2,2,2,2,2,FALSE
SN80016031,Female,2018,4.9,Disability_Non-disable,0,89,89,4,3,0,0,1,2,35,1,2,1,9,19,19,19,28,9,16,2,3,1,1,1,3,1,2,FALSE
SN98580480,Male,2020,5.5,Disability_Non-disable,0,94,94,4,4,2,0,0,27,40,0,-1,13,14,22,22,26,24,23,36,3,4,1,2,2,3,2,2,TRUE
SN85115981,Male,2017,5.5,Disability_Cognitive,0,95,95,2,1,2,1,1,22,40,-1,3,11,17,25,25,24,25,29,29,2,3,2,2,2,4,2,2,FALSE
SN45497620,Male,2018,4.8,Disability_Non-disable,0,95,95,5,5,2,0,0,9,25,3,13,7,11,16,18,17,22,11,10,2,3,1,1,1,2,2,2,TRUE
SN52442388,Female,2017,5.1,Disability_Cognitive,1,102,102,4,4,2,2,1,10,37,4,12,3,15,17,23,24,31,27,27,4,4,1,2,2,3,2,1,FALSE
SN02823306,Female,2021,4.5,Disability_Non-disable,0,101,96,1,1,0,0,0,5,22,5,16,7,8,15,15,18,21,12,24,0,2,1,1,0,2,0,2,FALSE
SN38343881,Male,2018,4.6,Disability_Non-disable,0,95,95,4,3,1,0,0,11,37,5,13,5,8,19,19,20,26,20,35,2,3,1,1,1,1,0,1,TRUE
SN71963574,Male,2018,5.9,Disability_Cognitive,1,88,88,2,2,2,0,0,1,7,1,3,3,4,6,6,8,6,4,7,2,0,1,1,0,1,0,0,TRUE
SN47981503,Male,2017,5.1,Disability_Cognitive,0,97,97,3,3,2,1,0,36,45,0,0,15,15,20,23,24,27,25,39,3,3,1,2,1,1,2,2,FALSE
SN35941153,Female,2016,4.8,Disability_Cognitive,0,97,97,2,2,0,0,0,15,35,10,16,6,8,18,24,26,23,14,30,2,1,0,1,1,3,0,1,TRUE
SN54505427,Male,2020,5.6,Disability_Non-disable,0,105,105,2,1,2,2,2,24,40,0,-2,12,24,25,24,28,31,28,26,2,5,2,3,2,5,2,2,FALSE
SN46416119,Female,2020,5.6,Disability_Non-disable,0,109,109,3,3,2,0,0,48,55,0,-1,22,23,30,32,30,31,47,48,3,2,1,2,1,2,2,1,FALSE
SN18194280,Female,2017,5.6,Disability_Non-disable,0,102,102,4,3,1,0,0,27,44,1,1,12,13,21,19,23,30,27,32,1,5,1,2,2,2,2,1,FALSE
SN78637935,Female,2016,5.6,Disability_Non-disable,0,101,101,2,2,2,1,1,25,40,0,3,14,18,23,30,30,29,15,34,3,2,2,2,1,4,2,2,FALSE
SN36755401,Male,2017,5.0,Disability_Non-disable,0,97,97,3,1,1,0,0,14,23,7,12,6,5,17,13,15,16,11,28,1,1,1,1,1,2,1,0,TRUE
SN03998305,Female,2020,5.3,Disability_Cognitive,0,107,107,3,2,2,0,0,6,23,4,13,5,7,21,23,23,25,19,19,1,3,1,2,0,2,1,2,FALSE
SN10697537,Female,2021,5.2,Disability_Non-disable,0,92,87,3,3,2,0,0,27,35,7,0,11,20,20,26,30,30,23,34,1,2,1,1,1,1,2,1,FALSE
SN11206809,Female,2017,5.4,Disability_Non-disable,0,88,88,3,2,2,2,0,17,28,1,2,9,11,20,19,24,27,32,20,2,3,1,2,1,2,1,1,TRUE
SN16151116,Female,2018,5.5,Disability_Cognitive,0,95,95,4,2,1,0,0,11,24,-1,-1,8,13,15,23,17,23,14,21,1,2,0,1,0,2,1,0,TRUE
SN75050793,Female,2021,4.9,Disability_Non-disable,0,104,98,2,1,2,2,2,27,40,0,0,15,20,30,29,30,32,20,31,2,2,1,2,2,3,1,2,TRUE
SN72491826,Female,2016,4.8,Disability_Non-disable,0,101,101,2,2,2,1,1,28,47,-2,-2,16,20,24,26,28,29,34,31,2,3,0,1,2,2,2,1,FALSE
SN10770941,Male,2017,4.6,Disability_Non-disable,0,90,90,2,2,0,0,0,30,45,1,-2,9,19,23,23,24,27,9,37,3,3,1,2,1,1,1,2,FALSE
SN70306630,Female,2021,5.3,Disability_Non-disable,0,95,93,2,2,0,0,0,50,81,0,-2,25,23,30,31,30,31,52,51,2,1,1,1,2,2,0,2,FALSE
SN06727126,Female,2020,5.2,Disability_Non-disable,0,114,114,3,1,2,1,1,10,28,4,3,11,14,16,20,25,25,8,26,1,2,1,1,2,2,0,2,TRUE
SN02735801,Female,2017,4.6,Disability_Non-disable,0,95,95,2,2,2,1,0,15,0,-1,-2,8,11,22,16,20,26,15,27,1,2,1,1,1,2,1,2,TRUE
SN14897189,Male,2016,5.6,Disability_Non-disable,0,114,114,1,1,0,0,0,10,37,0,12,8,14,23,23,31,29,4,9,0,2,0,1,1,0,1,0,TRUE
SN59917008,Female,2018,5.6,Disability_Non-disable,0,92,92,4,2,2,0,0,30,56,-1,3,21,22,24,28,31,30,38,37,3,4,1,2,1,3,2,1,FALSE
SN10922370,Female,2018,5.3,Disability_Non-disable,0,95,95,2,1,0,0,0,52,66,0,-2,31,30,31,27,27,29,33,37,2,5,1,2,1,4,1,2,FALSE
SN64836954,Male,2018,4.7,Disability_Non-disable,0,114,114,2,2,2,2,1,23,41,0,-3,12,19,22,30,29,30,15,12,1,3,1,2,0,1,0,2,FALSE
SN13710410,Female,2016,4.9,Disability_Non-disable,0,102,102,1,1,1,0,0,8,30,4,14,10,14,21,20,21,26,11,27,2,2,1,2,2,3,1,2,FALSE
SN48812700,Female,2021,4.9,Disability_Non-disable,0,113,105,2,2,2,2,2,20,37,0,-3,12,14,21,25,25,26,33,36,2,3,1,2,1,2,2,2,FALSE
SN89928448,Male,2020,5.1,Disability_Non-disable,0,104,104,2,1,2,2,2,29,39,1,-1,10,15,20,21,25,26,45,42,3,3,1,2,1,4,2,2,FALSE
SN66350955,Male,2018,4.9,Disability_Non-disable,0,98,98,3,3,0,0,0,4,23,2,12,2,8,15,11,13,17,6,23,1,0,1,1,0,2,1,0,TRUE
SN42358115,Male,2016,5.6,Disability_Physical,0,101,101,3,3,2,0,0,23,39,7,17,13,17,19,20,30,29,18,26,2,3,1,2,0,3,0,1,FALSE
SN58258568,Female,2020,5.4,Disability_Non-disable,0,95,95,6,5,2,2,1,49,67,-2,5,26,27,29,26,30,30,63,47,2,4,1,2,2,4,1,2,FALSE
SN86457830,Male,2020,5.8,Disability_Non-disable,0,103,103,2,2,2,0,0,26,101,12,16,10,16,26,27,30,30,16,44,3,2,1,2,2,1,0,2,FALSE
SN69486977,Male,2020,5.4,Disability_Cognitive,0,102,102,3,1,2,1,0,16,30,5,14,8,17,21,22,24,23,12,26,3,4,1,2,2,2,1,2,FALSE
SN12725694,Female,2017,5.0,Disability_Cognitive,0,93,93,3,2,2,1,1,4,17,3,14,0,11,14,13,15,18,6,5,0,1,0,1,0,1,0,2,TRUE
SN59214440,Female,2018,5.0,Disability_SocialEmotional,1,94,94,1,1,2,0,0,15,29,0,0,12,12,17,19,20,26,9,18,1,1,1,1,1,1,1,1,FALSE
SN16144804,Female,2021,4.8,Disability_Non-disable,0,117,108,3,2,2,2,1,19,41,8,17,7,14,21,26,26,29,32,29,2,3,1,2,2,1,2,2,TRUE
SN01292973,Female,2016,5.9,Disability_Cognitive,0,116,116,1,1,2,2,2,10,25,3,16,0,13,15,14,17,24,16,25,1,2,1,1,0,1,0,2,TRUE
SN89910940,Male,2018,4.7,Disability_Cognitive,0,95,95,2,1,2,2,2,30,46,10,-1,11,10,17,18,22,26,14,27,1,2,1,2,1,2,1,2,TRUE
SN87941976,Female,2016,5.4,Disability_Non-disable,0,113,113,2,2,2,1,1,25,37,0,1,11,15,26,26,25,29,30,37,4,4,2,2,3,2,2,2,TRUE
SN09156670,Male,2021,5.5,Disability_SocialEmotional,0,92,87,3,3,2,2,1,2,24,1,9,7,14,20,15,23,22,5,9,2,2,1,1,1,3,1,2,TRUE
SN71003573,Male,2017,5.6,Disability_Cognitive,1,94,94,2,1,2,2,0,28,30,1,1,12,15,26,25,30,31,17,37,3,4,2,1,3,3,1,2,TRUE
SN01352940,Male,2016,4.9,Disability_Non-disable,0,120,120,1,1,0,0,0,25,41,10,13,15,14,18,24,27,30,22,30,3,5,2,2,1,4,2,2,FALSE
SN58528389,Male,2021,5.2,Disability_Non-disable,0,92,87,2,2,2,1,1,19,30,0,0,9,10,18,17,25,28,15,34,2,3,1,2,0,0,0,0,FALSE
SN01346259,Female,2021,5.5,Disability_Cognitive,0,102,97,1,1,1,1,1,9,26,0,13,8,12,21,25,22,29,15,27,1,2,1,1,1,1,1,0,FALSE
SN50861240,Male,2018,4.8,Disability_Non-disable,0,97,97,2,1,2,1,1,1,23,0,14,-3,5,16,16,17,19,5,10,1,4,0,1,0,1,0,2,TRUE
SN34173468,Female,2020,4.7,Disability_Non-disable,0,104,104,2,1,2,1,1,31,41,0,0,12,12,19,22,22,23,28,24,1,2,1,2,1,1,1,2,FALSE
SN18269983,Female,2018,4.6,Disability_Non-disable,0,95,95,1,1,0,0,0,51,62,0,0,22,19,22,27,27,31,38,39,1,4,1,2,2,3,2,2,FALSE
SN47653218,Female,2018,5.5,Disability_Non-disable,0,110,110,2,2,2,0,0,25,31,2,2,16,16,21,21,25,31,14,29,2,2,1,1,0,2,1,2,TRUE
SN62112196,Male,2020,5.5,Disability_Non-disable,0,107,107,3,3,1,1,1,13,28,0,11,10,13,18,22,23,26,16,19,2,4,2,2,1,2,1,2,FALSE
SN70775539,Female,2020,5.5,Disability_Non-disable,0,105,105,2,2,0,0,0,19,37,0,14,8,10,21,19,17,26,28,33,2,3,1,1,1,2,0,2,FALSE
SN96233374,Male,2016,5.4,Disability_Cognitive,0,116,116,1,1,1,1,1,9,20,3,8,2,9,9,15,17,24,7,26,1,4,1,4,2,3,2,2,TRUE
SN96580420,Female,2020,5.9,Disability_Non-disable,0,104,104,1,1,2,0,1,26,48,0,-3,13,19,20,24,31,30,24,38,2,4,2,3,3,5,2,2,FALSE
SN28573084,Male,2017,4.9,Disability_Non-disable,0,102,102,2,2,1,0,0,25,35,1,16,13,15,18,20,23,25,43,32,3,3,2,2,1,2,0,2,TRUE
SN39187397,Female,2016,5.1,Disability_Cognitive,0,120,120,1,1,2,0,1,30,47,-1,0,16,21,23,21,28,29,19,32,2,3,1,1,2,2,1,3,TRUE
SN61162931,Female,2020,4.6,Disability_Non-disable,0,109,109,2,1,2,1,1,29,38,0,0,26,23,32,28,29,29,17,38,1,3,1,2,1,2,1,2,FALSE
SN51908529,Female,2020,5.8,Disability_Non-disable,0,116,116,2,2,2,1,2,21,30,11,12,7,12,18,18,24,23,22,29,2,3,1,2,1,2,1,2,FALSE
SN23321575,Female,2018,5.5,Disability_Non-disable,0,90,90,2,1,2,2,2,33,42,0,-2,19,24,24,25,29,31,50,34,3,3,2,2,1,2,1,2,FALSE
SN74786717,Male,2020,5.7,Disability_Non-disable,0,114,114,1,1,2,0,0,28,48,13,-5,15,21,26,30,31,31,21,24,1,4,1,2,1,2,2,2,FALSE
SN04909241,Female,2017,5.2,Disability_Non-disable,0,120,120,3,2,2,2,2,11,26,7,12,7,10,15,17,18,22,19,33,1,4,1,2,1,0,1,2,FALSE
SN23417891,Male,2020,5.0,Disability_Non-disable,0,91,91,2,1,2,1,1,61,88,-2,2,23,24,25,26,31,30,26,51,2,5,1,2,1,2,0,2,FALSE
SN86136950,Female,2021,5.7,Disability_Non-disable,0,114,102,2,1,2,2,2,25,34,0,3,14,17,25,26,28,29,27,33,1,3,0,2,1,1,1,1,FALSE
SN34708647,Female,2020,4.9,Disability_Non-disable,0,112,112,2,2,2,0,0,10,27,0,7,8,14,15,16,17,21,9,33,1,1,1,1,0,2,0,0,FALSE
SN96272590,Male,2017,5.7,Disability_Non-disable,0,120,120,3,1,2,1,1,13,33,4,13,6,10,21,20,22,26,20,31,2,2,1,1,1,1,0,1,FALSE
SN69777170,Male,2020,5.6,Disability_Non-disable,0,103,103,4,3,1,0,0,14,28,0,11,5,12,21,22,20,25,26,33,2,4,1,2,2,2,2,2,FALSE
SN95463138,Male,2020,5.4,Disability_Non-disable,0,104,104,1,1,0,0,0,34,62,0,1,17,19,27,28,31,27,36,48,3,5,1,3,2,4,1,3,FALSE
SN98857032,Male,2016,5.8,Disability_Non-disable,0,101,101,2,1,2,2,2,37,45,0,-2,21,23,26,28,30,29,43,35,3,4,2,3,2,4,0,2,FALSE
SN00224942,Female,2020,5.0,Disability_Non-disable,0,102,102,2,2,2,1,0,15,32,4,15,8,11,20,22,24,28,6,13,2,2,1,1,1,2,1,2,FALSE
SN35346217,Female,2017,5.3,Disability_Non-disable,0,95,95,1,1,2,0,0,16,30,1,10,11,12,18,20,20,26,21,19,2,4,2,1,2,2,2,2,TRUE
SN91431010,Male,2021,5.6,Disability_Cognitive,0,94,91,2,2,2,1,0,4,24,0,14,1,0,14,13,32,15,8,18,1,2,0,1,0,1,0,2,TRUE
SN88976535,Male,2016,5.6,Disability_Cognitive,0,113,113,2,1,2,2,2,5,20,6,10,5,7,10,13,12,13,11,17,1,1,1,0,1,2,0,2,TRUE
SN20804575,Female,2020,5.2,Disability_Cognitive,0,102,102,2,2,1,1,0,5,31,0,13,4,10,19,23,23,28,7,11,2,2,1,1,1,2,1,2,FALSE
SN00793279,Female,2018,5.6,Disability_Non-disable,0,103,103,2,1,2,2,2,10,29,8,12,5,7,18,13,18,25,15,22,2,3,1,1,2,1,0,1,TRUE
SN40718757,Female,2018,4.7,Disability_Non-disable,0,95,95,4,3,2,0,0,24,44,1,0,10,13,25,22,21,26,30,35,2,2,1,2,1,1,0,0,FALSE
SN36329020,Female,2018,5.3,Disability_Non-disable,0,95,95,3,3,2,2,1,13,26,6,-1,8,12,18,19,28,29,11,34,2,5,1,2,2,4,1,4,FALSE
SN59971783,Female,2016,4.5,Disability_Non-disable,0,114,114,2,1,2,2,1,20,36,11,15,10,18,24,29,28,27,14,30,2,3,1,2,1,2,2,2,FALSE
SN38985899,Female,2021,5.4,Disability_Physical,0,113,102,2,1,2,0,0,19,32,1,1,12,21,21,23,23,31,37,39,3,4,1,2,2,2,2,3,FALSE
SN86868694,Female,2018,5.2,Disability_Non-disable,0,97,97,2,2,0,0,0,24,44,0,-1,11,12,17,14,17,30,45,34,1,2,1,1,1,3,0,0,TRUE
SN55926245,Male,2016,5.3,Disability_Sensory,0,101,101,3,2,2,1,0,32,44,-1,0,16,20,21,25,27,29,14,37,2,3,1,2,3,2,2,2,FALSE
SN60441292,Female,2020,4.7,Disability_Non-disable,0,104,104,3,2,2,2,2,19,34,13,13,7,9,19,16,17,25,18,42,1,2,1,1,1,1,1,1,FALSE
SN56932282,Female,2020,4.7,Disability_Non-disable,0,94,94,4,3,2,2,2,13,31,5,3,6,11,18,24,24,27,7,9,0,2,0,1,0,2,0,2,FALSE
SN47069866,Female,2018,4.8,Disability_Non-disable,0,110,110,2,1,2,2,2,22,48,11,0,12,11,23,26,30,30,12,28,2,2,1,1,0,2,0,2,FALSE
SN30062197,Male,2018,5.6,Disability_Cognitive,0,108,108,3,3,2,1,2,8,19,-1,7,6,14,16,15,19,17,6,18,1,2,0,1,1,3,0,2,TRUE
SN11047398,Male,2018,5.0,Disability_Non-disable,0,116,116,2,1,2,0,0,25,29,0,-2,9,18,24,25,30,32,7,33,3,4,1,2,1,2,0,0,FALSE
SN68508049,Male,2017,5.3,Disability_Cognitive,0,97,97,2,1,2,0,0,27,37,0,3,10,13,26,20,25,30,11,26,1,3,0,2,2,2,1,0,TRUE
SN89582284,Female,2016,5.6,Disability_Non-disable,0,101,101,2,2,2,1,1,20,32,0,0,16,17,21,22,26,27,12,36,3,3,2,2,1,1,1,0,FALSE
SN54200452,Male,2017,5.7,Disability_Cognitive,0,99,99,3,1,2,2,2,19,24,0,14,8,15,20,26,26,30,11,18,1,3,1,2,1,3,0,2,TRUE
SN67263172,Male,2021,5.4,Disability_Non-disable,0,104,98,5,4,2,2,2,11,27,-1,-1,10,12,17,14,18,24,11,14,1,3,1,2,0,4,2,1,TRUE
SN02536500,Female,2020,5.1,Disability_Non-disable,0,103,103,2,2,2,0,0,26,34,0,2,14,17,25,25,25,28,16,31,2,2,1,2,1,2,0,2,FALSE
SN63092625,Female,2021,5.5,Disability_Non-disable,0,107,96,1,1,2,1,0,16,30,2,0,8,12,18,22,26,31,23,22,1,2,1,1,1,2,2,2,TRUE
SN29582297,Male,2020,5.2,Disability_Cognitive,0,95,95,3,2,2,0,0,4,21,-1,11,1,5,15,12,9,16,4,29,1,2,1,1,1,1,1,2,TRUE
SN44444974,Male,2021,5.7,Disability_Non-disable,0,91,89,2,2,2,1,0,13,32,6,16,12,13,21,27,30,28,34,27,2,3,1,2,3,4,2,2,FALSE
SN74047829,Female,2021,5.2,Disability_Non-disable,0,107,96,2,1,2,1,1,12,36,0,2,8,13,18,25,23,30,18,12,1,2,1,1,1,2,0,2,FALSE
SN41581236,Male,2017,5.6,Disability_Non-disable,0,120,120,4,2,2,2,1,19,27,-1,1,5,10,15,18,20,24,27,35,4,5,3,2,2,4,2,2,TRUE
SN25486011,Female,2018,5.3,Disability_Non-disable,0,95,95,2,1,2,0,0,16,25,-2,1,15,14,19,21,23,28,9,25,1,1,1,1,0,2,1,2,FALSE
SN65645053,Male,2020,5.3,Disability_Cognitive,0,95,95,2,2,0,0,0,30,47,0,4,18,23,27,29,28,31,10,20,2,3,1,2,1,2,1,1,TRUE
SN74235675,Female,2017,5.3,Disability_Sensory,0,88,88,2,1,0,0,0,20,30,1,-1,10,14,19,21,26,31,6,24,1,2,0,1,0,1,0,2,TRUE
SN21900476,Female,2021,5.0,Disability_Non-disable,0,92,87,3,3,1,0,0,9,35,6,1,7,14,16,17,23,25,15,20,1,2,1,1,1,2,2,2,FALSE
SN42099779,Male,2017,4.9,Disability_Non-disable,0,120,120,4,4,2,1,2,28,37,1,-1,15,17,20,20,24,28,52,37,3,5,1,2,2,5,1,3,FALSE
SN00395537,Male,2020,5.0,Disability_Cognitive,0,113,113,2,1,2,2,2,19,28,-1,-1,13,16,22,20,24,23,23,39,2,3,1,2,2,2,0,2,TRUE
SN80119920,Female,2018,5.9,Disability_Cognitive,1,108,108,3,2,1,1,1,4,13,-1,10,3,7,16,16,19,26,8,24,1,2,0,1,1,1,1,2,TRUE
SN71589981,Female,2017,5.9,Disability_Cognitive,0,97,97,2,1,0,0,0,18,29,6,13,6,10,17,16,24,27,15,36,1,3,0,1,1,0,0,0,TRUE
SN87590076,Female,2017,4.5,Disability_Non-disable,0,89,89,2,2,0,0,0,0,4,0,7,3,0,5,2,7,9,3,7,1,1,0,1,0,1,1,1,TRUE
SN80882259,Male,2017,5.4,Disability_SocialEmotional,0,103,103,1,1,0,0,0,28,36,1,6,12,16,17,20,23,23,15,26,1,2,0,2,1,1,0,2,FALSE
SN53980473,Male,2018,5.3,Disability_Cognitive,1,95,95,3,1,2,0,0,22,28,9,14,7,11,16,17,18,24,22,29,2,2,0,1,0,1,0,1,TRUE
SN50279492,Male,2017,5.8,Disability_Cognitive,0,99,99,2,1,2,2,2,3,22,1,13,2,11,15,8,12,16,4,12,0,2,0,1,0,1,0,2,TRUE
SN23781679,Male,2021,4.8,Disability_Non-disable,0,98,98,2,2,1,0,0,12,24,3,11,1,11,19,13,24,26,12,13,1,2,1,2,1,2,1,2,TRUE
SN46094190,Female,2020,4.8,Disability_Non-disable,0,105,105,2,1,2,2,2,20,33,0,-1,10,11,19,21,27,32,10,40,1,2,0,2,0,2,0,1,TRUE
SN06970824,Female,2016,5.1,Disability_Non-disable,0,120,120,1,1,2,1,2,27,36,0,2,13,17,20,22,26,28,18,40,3,4,1,1,0,4,2,2,FALSE
SN83583421,Male,2017,5.3,Disability_Non-disable,0,120,120,2,2,0,0,0,28,33,0,-1,16,24,20,24,28,28,22,34,1,4,1,2,1,2,0,1,TRUE
SN05232669,Male,2020,5.1,Disability_Non-disable,0,95,95,6,6,1,0,0,15,51,1,14,9,12,22,22,32,31,16,28,2,3,1,1,1,2,2,2,FALSE
