text_score,text_score_expansion,hashtag,hasURL,isReply,length,tweet_topic_time_diff,semantic_overlap,#entityTypes,#entities,organization_entities,person_entities,work_entities,event_entities,species_entities,places_entities,nFollowers,nFriends,nFavorties,nListed,isVerified,isGeoEnabled,twitterAge,#tweetsPosted,relevanceJudge
-9.12305,-7.64844,0,1,0,68,15,0,1,3,1,0,0,0,0,0,2099,4,0,69,0,0,2.821648,78777,0
-9.12305,-7.64844,0,1,0,68,9,0,1,3,1,0,0,0,0,0,2099,4,0,69,0,0,2.821648,78777,0
-16,-16,0,1,0,70,0,0,1,3,0,0,2,0,0,0,2099,4,0,69,0,0,2.821648,78777,0
-9.20275,-7.70822,0,1,0,120,4,0,0,1,0,0,0,0,0,0,1990,1,0,71,0,0,2.821726,28026,0
-16,-16,0,1,0,101,0,0,0,0,0,0,0,0,0,0,542,1130,1,10,0,0,2.579204,5014,0
-9.06303,-7.60399,1,1,0,45,9,0,1,1,0,1,0,0,0,0,6577,4725,1,582,0,0,2.437782,245682,0
-16,-16,0,1,0,34,9,0,0,1,0,0,0,0,0,0,474,1571,0,2,0,0,1.894971,50433,0
-8.90219,-7.48338,0,1,0,31,13,1,1,2,1,0,0,0,0,0,243,614,0,1,0,0,1.727813,7706,1
-7.87545,-6.71333,1,1,0,106,12,1,1,4,4,0,0,0,0,0,174,586,1,3,0,0,1.259947,7075,1
-8.90298,-7.48398,0,1,0,40,3,1,1,1,1,0,0,0,0,0,53,98,198,2,0,1,2.813894,2294,1
-9.0981,-7.63032,0,1,0,43,12,1,2,3,1,0,1,0,0,0,1182,10,0,6,0,0,1.534873,72981,1
-9.0316,-7.57931,0,1,0,66,5,0,3,5,1,0,1,0,0,1,382,175,0,9,0,0,2.527158,2448,1
-16,-16,0,1,0,62,1,0,0,1,0,0,0,0,0,0,176,165,0,2,0,0,1.899919,2150,0
-16,-16,0,1,0,116,0,0,0,0,0,0,0,0,0,0,2101,2272,0,14,0,0,1.418833,58160,0
-9.13626,-7.6579,0,1,0,116,15,0,0,4,0,0,0,0,0,0,1477,1951,0,12,0,0,2.026687,4727,0
-16,-16,1,1,0,102,2,0,1,3,0,1,0,0,0,0,5609,6214,1,73,0,0,1.543491,19838,0
-16,-16,1,1,0,116,0,0,1,4,0,0,1,0,0,0,1284,1884,0,39,0,0,2.402488,10836,0
-16,-16,0,1,0,116,15,0,0,3,0,0,0,0,0,0,1321,1603,0,17,0,0,2.032598,5637,0
-16,-16,0,1,0,116,0,0,1,3,0,0,0,0,0,1,3019,50,0,111,0,1,2.082209,152490,0
-9.20196,-7.70807,0,1,0,113,13,0,1,4,1,0,0,0,0,0,1592,0,0,73,0,0,3.825354,42214,0
-16,-16,0,1,0,116,1,0,0,1,0,0,0,0,0,0,1366,5,0,14,0,0,1.576709,210779,0
-16,-16,0,1,0,116,6,0,0,6,0,0,0,0,0,0,3066,2571,0,64,0,0,1.617023,85111,0
-8.99818,-7.55515,0,1,0,116,2,0,0,3,0,0,0,0,0,0,647,70,0,15,0,1,2.289055,38419,1
-16,-16,1,1,0,104,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,-16,0,1,0,31,0,0,0,3,0,0,0,0,0,0,363,296,12,5,0,0,2.227129,15299,0
-9.15991,-7.67677,0,1,0,54,12,0,1,3,0,0,1,0,0,0,15,2,0,0,0,0,2.369185,1967,1
-8.9594,-7.52513,0,1,0,65,1,0,2,3,1,0,2,0,0,0,298,270,0,3,0,0,1.927107,11173,1
-8.98547,-7.54584,0,1,0,118,12,0,0,3,0,0,0,0,0,0,13779,269,116,295,0,0,2.810873,37010,1
-8.88859,-7.47306,0,0,0,132,13,0,0,0,0,0,0,0,0,0,1333,2000,26,86,0,0,2.788494,18076,1
-9.03439,-7.5814,0,0,1,135,12,0,0,3,0,0,0,0,0,0,2755,731,3,147,0,0,3.168681,54764,0
-9.03439,-7.5814,0,0,1,136,13,0,0,3,0,0,0,0,0,0,7,19,0,0,0,0,2.138856,96,0
-9.01569,-7.56747,0,0,1,88,15,0,0,1,0,0,0,0,0,0,9,56,0,0,0,0,2.222007,12,0
-8.76507,-7.37939,1,1,0,87,14,0,1,3,2,0,0,0,0,0,6680,0,0,298,0,0,4.829191,63330,1
-8.82922,-7.42841,0,1,0,115,14,0,0,1,0,0,0,0,0,0,1921,54,0,50,0,0,1.495392,164618,1
-16,-16,0,0,1,77,0,0,0,0,0,0,0,0,0,0,1379,1107,14,103,0,1,4.024693,9075,0
-16,-16,0,0,1,125,1,0,0,1,0,0,0,0,0,0,22,50,3,0,0,0,2.631867,253,0
-8.98349,-7.54436,0,1,0,109,2,0,0,4,0,0,0,0,0,0,228,418,9,10,0,0,4.363261,2499,0
-16,-16,0,1,0,118,13,0,0,5,0,0,0,0,0,0,954,1043,6,44,0,1,2.160437,3422,0
-16,-16,0,1,0,59,0,0,3,4,0,1,1,0,0,1,198,1,0,6,0,0,2.355596,42250,0
-16,-16,1,1,0,44,3,0,0,3,0,0,0,0,0,0,6577,4725,1,582,0,0,2.437782,245682,0
-16,-16,0,1,0,113,15,0,0,8,0,0,0,0,0,0,981,391,467,33,0,0,3.405072,45259,0
-16,-16,0,1,0,46,1,0,2,3,1,0,1,0,0,0,5059,5396,1,17,0,0,2.009605,12176,0
-8.96139,-7.52662,0,1,0,81,4,0,1,3,2,0,0,0,0,0,5057,4944,3,43,0,0,2.405496,13482,0
-16,-16,1,1,0,45,4,0,0,3,0,0,0,0,0,0,6577,4725,1,582,0,0,2.437782,245682,0
-9.15911,-7.67617,0,1,0,32,0,0,0,1,0,0,0,0,0,0,3789,283,0,122,0,0,3.142188,3694,0
-16,-16,1,1,0,48,0,0,0,0,0,0,0,0,0,0,482,19,1,33,0,0,1.400101,172608,0
-9.06343,-7.60429,1,1,0,45,1,0,1,5,1,0,0,0,0,0,6577,4725,1,582,0,0,2.437782,245682,0
-9.1603,-7.67662,0,1,0,60,1,0,1,3,0,0,0,0,0,2,425,922,0,7,0,0,1.480507,32100,0
-16,-16,0,1,0,67,2,0,1,3,0,1,0,0,0,0,675,1,0,6,0,0,1.58402,105408,0
-16,-16,0,1,0,116,12,0,1,5,0,0,0,0,0,2,7921,8821,1,18,0,1,2.50925,233956,0
-9.03478,-7.58169,0,1,0,113,0,0,0,1,0,0,0,0,0,0,77,67,0,0,0,0,2.134759,747,0
-9.10595,-7.63392,1,1,0,116,1,0,1,1,0,0,1,0,0,0,518,26,0,15,0,0,2.622313,36646,0
-9.01965,-7.57045,0,1,0,116,0,0,0,2,0,0,0,0,0,0,2673,1120,0,21,0,0,2.521346,38075,0
-16,-16,1,1,0,116,0,0,0,3,0,0,0,0,0,0,2935,2114,8,132,0,0,3.569067,3887,0
-16,-16,1,1,0,116,12,0,1,2,0,0,1,0,0,0,6096,102,0,228,0,0,2.365109,46737,0
-16,-16,0,1,0,116,12,0,0,1,0,0,0,0,0,0,187,311,0,0,0,0,1.940859,5762,0
-16,-16,0,1,0,116,12,0,0,1,0,0,0,0,0,0,6655,6534,0,46,0,0,1.299531,96780,0
-16,-16,0,1,0,116,0,0,1,5,0,0,1,0,0,0,1981,0,0,3,0,0,1.920484,84017,0
-9.10595,-7.63392,0,1,0,116,4,0,0,2,0,0,0,0,0,0,6781,309,0,104,0,0,1.710917,368706,0
-16,-16,1,1,0,116,0,0,3,5,2,1,2,0,0,0,193,0,0,4,0,0,1.825808,17968,0
-16,-16,0,1,0,115,15,0,1,5,0,0,0,0,0,1,1915,35,0,19,0,1,1.357566,157904,0
-9.10674,-7.63427,0,1,0,116,2,0,0,1,0,0,0,0,0,0,509,0,0,7,0,0,1.288305,53768,0
-9.10872,-7.63564,0,1,0,116,14,0,0,2,0,0,0,0,0,0,1416,1947,3,43,0,0,3.295786,7756,0
-16,-16,1,1,0,116,0,0,0,2,0,0,0,0,0,0,1153,189,0,13,0,0,1.873439,243920,0
-9.10714,-7.63481,0,1,0,116,2,0,1,3,0,0,1,0,0,0,1498,826,4,135,0,0,1.891378,13282,0
-9.18599,-7.69621,0,1,0,116,10,0,2,3,0,2,0,0,0,1,1390,1958,0,51,0,1,3.254971,2228,0
-16,-16,1,1,0,116,0,0,0,4,0,0,0,0,0,0,59,2,0,0,0,0,1.284209,7917,0
-16,-16,0,1,0,116,7,0,1,6,0,0,1,0,0,0,5511,1804,0,97,0,0,2.474328,20124,0
-9.03439,-7.5814,1,1,0,116,16,0,1,3,0,0,0,0,0,1,5841,48,44,172,0,1,2.281012,281587,0
-16,-16,0,1,0,116,4,0,1,3,1,0,0,0,0,0,1396,976,0,15,0,0,1.703182,57290,0
-16,-16,0,1,0,116,4,0,1,4,0,1,0,0,0,0,93,0,0,1,0,0,1.245535,6459,0
-16,-16,1,1,0,116,0,0,1,3,0,0,0,0,0,1,5841,48,44,172,0,1,2.281012,281587,0
-16,-16,0,1,0,116,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,-16,0,1,0,49,1,0,0,1,0,0,0,0,0,0,2135,1973,0,61,0,1,1.597121,1040,0
-16,-16,1,1,0,116,0,0,1,3,0,1,0,0,0,0,832,4,0,18,0,0,2.462491,49137,0
-16,-16,0,1,0,116,12,0,1,1,1,0,0,0,0,0,363,13,0,1,0,0,1.855082,53673,0
-16,-16,0,1,0,116,4,0,2,3,1,0,1,0,0,0,998,232,3,21,0,0,2.474517,95411,0
-9.20315,-7.70896,0,1,0,116,5,0,2,5,1,0,1,0,0,0,146,4,0,0,0,0,1.919658,43679,0
-9.20315,-7.70896,0,1,0,116,5,0,1,5,1,0,0,0,0,0,187,0,0,7,0,0,2.322918,15636,0
-9.06819,-7.60742,0,1,0,116,12,0,0,2,0,0,0,0,0,0,151,362,0,2,0,0,1.363043,11153,1
-9.03478,-7.58169,0,1,0,116,2,0,2,6,0,0,1,0,0,2,3615,4104,0,33,0,1,2.042654,200088,0
-9.10635,-7.63421,0,1,0,116,5,0,0,2,0,0,0,0,0,0,64,14,0,1,0,0,1.964254,3286,0
-9.10635,-7.63421,0,1,0,116,12,0,2,5,0,0,2,0,0,1,373,496,0,2,0,0,1.891743,4532,0
-16,-16,1,1,0,116,0,0,2,7,1,1,0,0,0,0,1123,88,0,4,0,0,1.123547,5316,0
-9.10556,-7.63349,0,1,0,116,16,0,1,2,0,1,0,0,0,0,948,9,8,22,0,0,2.331932,35490,0
-16,-16,0,1,0,116,2,0,0,5,0,0,0,0,0,0,61,95,0,0,0,0,1.75897,364,0
-16,-16,0,1,0,115,0,0,0,0,0,0,0,0,0,0,1653,1993,3,119,0,1,1.816931,13464,0
-9.03518,-7.58199,0,1,0,120,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,-16,0,1,0,95,3,0,0,2,0,0,0,0,0,0,2964,3315,5,19,0,1,1.617563,175596,0
-16,-16,0,1,0,67,0,0,0,2,0,0,0,0,0,0,1411,1813,0,28,0,0,2.711567,234,0
-16,-16,0,1,0,116,0,0,1,2,1,0,0,0,0,0,856,1846,2,21,0,1,2.271905,95720,0
-16,-16,0,1,0,116,3,0,1,2,1,0,0,0,0,0,387,7,0,26,0,0,2.195908,3583,0
-16,-16,0,1,0,116,4,0,0,0,0,0,0,0,0,0,1472,47,0,22,0,0,2.605813,37745,0
-16,-16,0,1,0,116,7,0,1,2,0,0,1,0,0,0,2716,79,0,152,0,0,1.093384,68674,0
-16,-16,0,1,0,116,13,0,0,0,0,0,0,0,0,0,289,3,0,1,0,0,1.460833,15981,0
-16,-16,0,1,0,116,1,0,1,3,1,0,0,0,0,0,6373,6942,0,50,0,0,1.761123,71565,0
-16,-16,0,1,0,116,1,0,0,6,0,0,0,0,0,0,10649,10379,0,151,0,0,3.043515,30747,0
-16,-16,0,1,0,116,2,0,2,3,1,0,1,0,0,0,385,0,0,10,0,1,2.342325,24798,0
-16,-16,0,1,0,115,15,0,1,4,1,0,0,0,0,0,566,228,0,15,0,0,2.195322,18000,0
-16,-16,0,1,0,116,9,0,1,1,1,0,0,0,0,0,2875,2258,0,47,0,0,1.948188,11667,0
-16,-16,0,1,0,116,0,0,1,3,0,0,1,0,0,0,27,14,0,0,0,0,1.300757,954,0
-16,-16,1,1,0,118,0,0,0,2,0,0,0,0,0,0,4211,1476,16,231,0,0,2.474361,4296,0
-16,-16,1,1,1,32,15,0,0,0,0,0,0,0,0,0,4816,545,382,264,0,1,2.925067,10928,0
-16,-16,1,1,0,67,0,0,0,1,0,0,0,0,0,0,766,629,0,26,0,1,1.517601,2565,0
-16,-16,0,1,0,32,0,0,0,1,0,0,0,0,0,0,4674,1960,103,469,0,0,3.020562,114117,0
-9.01529,-7.56717,0,1,0,54,8,0,0,1,0,0,0,0,0,0,312,0,0,17,0,1,2.287383,18975,0
-9.01409,-7.56627,0,1,0,42,1,0,0,1,0,0,0,0,0,0,349,601,261,8,0,1,2.870698,19710,0
-16,-16,0,1,0,46,0,0,1,1,0,0,1,0,0,0,7098,8246,0,46,0,0,1.756033,238704,0
-16,-16,1,1,0,81,1,0,1,4,1,0,0,0,0,0,1854,2127,0,30,0,0,1.377343,16029,0
-16,-16,0,1,0,53,0,0,0,2,0,0,0,0,0,0,796,106,9,73,0,0,2.672449,13745,0
-16,-16,1,1,0,96,0,0,2,4,2,0,1,0,0,0,819,992,0,10,0,0,1.624309,4524,0
-16,-16,0,1,0,114,0,0,1,3,0,0,1,0,0,0,91,2,0,1,0,0,2.702027,55785,0
-16,-16,0,1,0,94,0,0,2,2,1,0,1,0,0,0,593,1223,1,22,0,0,2.720337,42593,0
-16,-16,1,1,0,98,1,0,0,0,0,0,0,0,0,0,79,185,9,2,0,1,2.056745,1859,0
-9.19799,-7.70508,1,1,0,50,0,0,1,1,0,0,1,0,0,0,482,19,1,33,0,0,1.400101,172608,0
-16,-16,0,1,0,54,15,0,1,2,0,0,0,0,0,1,4971,4249,247,484,0,0,3.067529,126411,0
-16,-16,0,1,0,45,15,0,1,2,0,0,0,0,0,1,489,288,1,18,0,1,2.391332,2640,0
-16,-16,1,1,0,120,5,0,1,3,0,0,0,0,0,1,311,568,60,4,0,0,3.924175,8748,0
-16,-16,0,1,0,104,7,0,1,2,0,0,2,0,0,0,752,785,62,39,0,1,2.925767,3761,0
-16,-16,0,1,0,62,15,0,0,0,0,0,0,0,0,0,6672,4568,2263,402,0,1,2.833895,114374,0
-16,-16,1,1,0,80,7,0,0,1,0,0,0,0,0,0,442,846,1,34,0,0,3.912676,2049,0
-9.1298,-7.65362,0,1,0,62,2,0,0,1,0,0,0,0,0,0,2099,4,0,69,0,0,2.821648,78777,0
-16,-16,0,1,0,65,0,0,1,2,1,0,0,0,0,0,11253,1,0,405,0,0,1.957788,12524,0
-16,-16,0,1,0,54,0,0,1,2,1,0,0,0,0,0,3416,2,0,155,0,0,1.74685,111554,0
-16,-16,0,1,0,29,9,0,2,2,1,0,1,0,0,0,1020,138,43,60,0,0,2.089853,14539,0
-9.00842,-7.56247,0,1,0,121,14,0,2,5,2,0,1,0,0,0,1864,1849,275,126,0,1,4.944319,21114,1
-9.16348,-7.67945,0,1,0,90,15,0,1,4,0,0,1,0,0,0,759,745,20,56,0,1,5.106696,10705,1
-7.77659,-6.63906,0,0,0,78,12,1,2,3,2,0,0,0,0,1,842,393,15,52,0,0,4.254187,29203,1
-7.87267,-6.71125,0,1,0,82,13,1,1,1,2,0,0,0,0,0,5494,1950,4,275,0,0,1.514328,6811,1
-9.14944,-7.66894,0,1,0,109,1,0,1,3,0,1,0,0,0,0,1499,1335,0,100,0,0,2.005489,17593,0
-16,-16,1,1,0,115,13,0,0,5,0,0,0,0,0,0,2352,2464,91,58,0,0,1.159242,18158,0
-16,-16,0,1,0,130,3,0,0,2,0,0,0,0,0,0,8404,9243,35,44,0,0,3.294223,2350,0
-16,-16,0,1,0,66,7,0,1,2,1,0,0,0,0,0,1737,2001,1,50,0,0,2.798089,4336,0
-16,-16,0,1,0,115,0,0,0,2,0,0,0,0,0,0,686,1917,0,9,0,0,1.454789,640,0
-16,-16,1,1,0,101,0,0,1,1,1,0,0,0,0,0,650,2,0,42,0,1,1.253692,108776,0
-16,-16,0,1,0,112,1,0,1,4,0,0,3,0,0,0,378,1285,0,0,0,0,1.196591,2939,0
-16,-16,0,1,0,111,6,0,0,3,0,0,0,0,0,0,157,378,10,6,0,1,2.763408,349,0
-16,-16,0,1,0,57,0,0,0,0,0,0,0,0,0,0,399,717,0,5,0,1,1.107323,391,0
-16,-16,0,1,0,96,2,0,0,4,0,0,0,0,0,0,4768,5225,0,19,0,0,1.429137,57118,0
-16,-16,0,0,0,71,15,0,0,4,0,0,0,0,0,0,1155,341,181,90,0,1,2.792527,30728,0
-9.03439,-7.5814,0,0,0,137,2,0,0,2,0,0,0,0,0,0,148,61,1,5,0,0,2.30649,137,0
-9.03081,-7.57871,0,1,0,60,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-9.10556,-7.63362,1,1,0,113,2,0,1,3,0,0,1,0,0,0,580,578,0,12,0,0,1.072299,42854,0
-9.0133,-7.56567,0,1,0,23,4,0,0,2,0,0,0,0,0,0,455,494,0,1,0,0,1.283559,15801,0
-16,-16,0,1,0,95,2,0,1,4,0,0,0,0,0,1,956,1,0,16,0,0,2.391495,36107,0
-16,-16,0,1,0,71,12,0,3,4,1,1,0,0,0,1,234,55,0,5,0,0,2.451686,30169,0
-16,-16,0,1,0,80,0,0,0,0,0,0,0,0,0,0,531,220,31,14,0,0,2.564882,177234,0
-16,-16,0,1,0,60,0,0,1,2,0,0,1,0,0,0,15717,16579,1,519,0,1,2.629277,29609,0
-16,-16,0,1,0,40,7,0,0,0,0,0,0,0,0,0,933,4,0,23,0,0,1.569812,58307,0
-16,-16,0,1,0,40,0,0,1,1,0,0,1,0,0,0,933,4,0,23,0,0,1.569812,58307,0
-16,-16,1,1,0,95,9,0,2,4,1,1,0,0,0,0,202,66,7,1,0,0,2.866264,29061,0
-16,-16,0,1,0,103,15,0,0,0,0,0,0,0,0,0,335,1006,106,4,0,1,2.590683,6994,0
-16,-16,1,1,0,117,3,0,0,3,0,0,0,0,0,0,607,356,2,55,0,1,2.910831,3484,0
-16,-16,1,1,1,110,0,0,0,1,0,0,0,0,0,0,261,134,0,6,0,1,1.748896,14541,0
-16,-16,0,1,0,72,0,0,2,4,0,1,1,0,0,0,130,0,0,1,0,0,1.449486,13847,0
-16,-16,1,1,0,120,0,0,2,2,0,1,1,0,0,0,273,907,1,2,0,0,2.142247,457,0
-8.95861,-7.52409,0,1,0,64,0,0,0,2,0,0,0,0,0,0,214,198,0,12,0,1,2.211344,1359,0
-16,-16,0,1,0,102,1,0,0,5,0,0,0,0,0,0,106,220,0,1,0,1,1.648789,657,0
-16,-16,0,1,0,91,0,0,1,2,0,1,0,0,0,0,8320,1366,7495,1007,0,0,2.469569,19026,0
-9.10635,-7.63421,0,1,0,102,0,0,1,3,0,0,0,0,0,1,242,83,1,35,0,0,2.588569,152,0
-9.10327,-7.63419,0,1,0,119,12,1,2,7,2,1,0,0,0,0,7178,704,0,314,0,0,2.292109,4842,1
-9.09771,-7.63002,0,0,1,66,13,1,1,2,1,0,0,0,0,0,247,596,12,2,0,0,2.989197,2871,1
-16,-16,0,0,1,130,1,0,0,1,0,0,0,0,0,0,334,504,2,10,0,1,2.474054,1798,1
-9.10128,-7.63271,1,0,0,140,10,1,1,1,1,0,0,0,0,0,191,209,84,11,0,0,1.422015,3815,1
-9.0989,-7.63092,1,0,1,74,12,1,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-7.87585,-6.71363,0,1,0,120,13,1,2,4,3,1,0,0,0,0,142,150,110,7,0,0,2.355057,10551,1
-16,-16,0,1,0,82,0,0,0,0,0,0,0,0,0,0,220,345,179,21,0,0,2.701791,6354,0
-16,-16,1,1,0,91,0,0,0,0,0,0,0,0,0,0,235,214,45,16,0,1,3.106858,7761,0
-16,-16,0,1,0,33,16,0,0,0,0,0,0,0,0,0,84,21,1,0,0,0,3.109169,34804,0
-9.10476,-7.63302,0,1,0,118,5,0,0,0,0,0,0,0,0,0,1273,0,0,6,0,0,1.40356,57183,0
-9.10595,-7.63392,1,1,0,119,2,0,0,2,0,0,0,0,0,0,380,13,0,5,0,0,2.545661,51810,0
-16,-16,0,1,0,114,11,0,1,2,0,0,0,0,0,1,658,0,0,17,0,0,1.903729,66954,0
-16,-16,0,1,0,73,13,0,0,3,0,0,0,0,0,0,24001,19818,3,326,1,0,2.954075,10734,0
-16,-16,0,1,0,59,7,0,1,2,0,0,1,0,0,0,74,93,0,0,0,0,1.851398,2171,0
-16,-16,0,1,0,47,3,0,0,1,0,0,0,0,0,0,227,5,0,1,0,0,4.287517,67516,0
-16,-16,0,1,0,78,0,0,2,2,1,0,1,0,0,0,1206,1047,0,17,0,1,2.730821,5991,0
-16,-16,0,1,0,50,15,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-16,-16,0,1,0,67,0,0,0,4,0,0,0,0,0,0,1325,1952,812,48,0,1,2.124037,13017,0
-16,-16,0,1,1,113,0,0,1,3,1,0,0,0,0,0,767,503,8,13,0,1,3.035607,2034,0
-16,-16,0,0,0,125,0,0,2,5,3,1,0,0,0,0,356,490,15,14,0,1,3.820841,930,0
-16,-16,0,1,0,119,0,0,1,3,0,0,1,0,0,0,235,330,2,13,0,0,2.444113,11293,0
-16,-16,0,0,0,74,0,0,1,1,0,0,1,0,0,0,398,337,9,7,0,0,1.647643,17605,0
-16,-16,0,0,0,19,6,0,0,0,0,0,0,0,0,0,174,73,119,1,0,0,1.850658,22333,0
-16,-16,0,0,0,18,9,0,0,0,0,0,0,0,0,0,4810,4782,177,150,0,1,3.757639,16400,0
-16,-16,0,0,0,111,0,0,0,6,0,0,0,0,0,0,812,2001,1,11,0,0,1.096088,457,0
-16,-16,0,1,0,117,0,0,0,5,0,0,0,0,0,0,16222,18396,2,86,0,0,3.193578,82893,0
-16,-16,0,1,0,117,1,0,0,5,0,0,0,0,0,0,16222,18396,2,86,0,0,3.193578,82893,0
-16,-16,0,1,0,52,0,0,0,1,0,0,0,0,0,0,54,100,4,1,0,1,2.413785,47,0
-16,-16,0,1,0,65,0,0,3,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
-16,-16,0,1,0,91,0,0,0,4,0,0,0,0,0,0,1134,55,0,28,0,0,2.91216,2999,0
-16,-16,1,1,0,114,0,0,1,3,0,0,0,0,0,2,50,64,10,1,0,0,1.219001,1579,0
-16,-16,0,1,0,116,4,0,0,0,0,0,0,0,0,0,1341,357,261,42,0,0,2.998761,16716,0
-9.21001,-7.71321,1,1,0,63,2,0,1,3,0,0,0,0,0,1,2843,2808,0,32,0,0,3.041879,166988,0
-16,-16,1,1,0,109,0,0,0,3,0,0,0,0,0,0,156,0,0,2,0,1,2.109192,10811,0
-9.0324,-7.5799,1,1,0,94,6,0,0,4,0,0,0,0,0,0,157,0,0,0,0,1,2.109186,11568,0
-16,-16,1,1,0,106,2,0,1,5,0,0,0,0,0,2,54,0,0,0,0,1,1.93898,5237,0
-9.10595,-7.63392,1,0,0,118,0,0,0,1,0,0,0,0,0,0,5397,4755,61,94,0,0,1.463649,30838,0
-16,-16,0,1,0,81,0,0,1,3,0,0,0,0,0,1,6038,5894,3,38,0,0,1.763081,152558,0
-9.01608,-7.56776,0,1,0,70,15,0,0,4,0,0,0,0,0,0,129,252,0,2,0,0,1.405801,244,0
-16,-16,0,1,0,122,15,0,1,3,1,0,0,0,0,0,90,248,0,1,0,0,1.476349,1227,0
-16,-16,0,1,0,45,15,0,0,0,0,0,0,0,0,0,1185,436,15,51,0,0,2.690662,7012,0
-16,-16,1,1,0,78,0,0,1,4,0,0,1,0,0,0,8983,8818,1,872,0,0,2.035408,13878,0
-16,-16,1,1,0,67,0,0,1,3,1,0,0,0,0,0,3737,4100,0,291,0,0,2.050546,14261,0
-9.10277,-7.63152,0,1,0,48,16,0,0,3,0,0,0,0,0,0,11090,11293,0,137,0,0,1.549083,4779,0
-16,-16,0,1,0,109,13,0,1,5,0,0,0,0,0,1,2869,2896,0,176,0,0,1.690476,9403,0
-9.14546,-7.66596,0,0,0,97,14,0,0,4,0,0,0,0,0,0,2068,1810,117,106,0,1,2.845352,77497,0
-16,-16,0,0,0,55,9,0,0,2,0,0,0,0,0,0,138,178,18,2,0,0,2.429139,9579,0
-9.03439,-7.5814,0,1,0,110,12,0,0,5,0,0,0,0,0,0,170,519,1,7,0,1,2.999275,728,0
-16,-16,0,1,0,110,0,0,1,2,0,0,0,0,0,1,1478,1936,2,7,0,1,2.991125,7801,0
-16,-16,0,1,0,110,13,0,0,1,0,0,0,0,0,0,207,209,28,1,0,0,2.490346,3643,0
-16,-16,0,0,0,117,13,0,0,4,0,0,0,0,0,0,41,48,0,1,0,1,1.376116,1003,0
-16,-16,0,1,0,42,15,0,0,2,0,0,0,0,0,0,3,59,5,0,0,0,1.10563,12,0
-16,-16,0,1,0,114,15,0,2,5,1,0,1,0,0,0,175,0,0,2,0,0,1.404571,57778,0
-16,-16,0,1,0,91,0,0,1,5,0,0,0,0,0,3,132,219,42,3,0,1,2.692171,999,0
-16,-16,0,1,0,114,10,0,0,0,0,0,0,0,0,0,561,342,0,39,0,0,1.837473,651,0
-16,-16,0,1,0,52,11,0,0,0,0,0,0,0,0,0,13,40,0,0,0,0,1.863014,349,0
-16,-16,1,1,0,91,16,0,1,4,0,1,0,0,0,0,81,8,0,0,0,0,1.482001,7859,0
-16,-16,1,1,0,58,5,0,2,2,1,0,1,0,0,0,1674,123,3,119,0,0,3.123874,61533,0
-9.1852,-7.69562,0,1,0,113,1,0,2,3,1,1,0,0,0,0,365,382,74,28,0,1,1.574208,4999,0
-9.15565,-7.67276,0,1,0,68,12,0,1,4,3,0,0,0,0,0,1491,1,0,59,0,0,2.821683,31681,0
-9.06779,-7.60756,0,1,0,109,14,0,0,2,0,0,0,0,0,0,911,666,1,45,0,0,1.693221,1862,0
-9.18059,-7.69219,0,1,0,118,0,0,1,5,0,0,1,0,0,0,112,119,0,3,0,0,2.497388,438,0
-16,-16,0,1,0,53,0,0,2,3,1,0,0,0,0,1,1431,1006,1,63,0,0,2.302918,18032,0
-9.06382,-7.60414,0,1,0,42,7,0,2,4,1,0,1,0,0,0,229,1,0,11,0,0,2.358548,34408,0
-16,-16,0,1,0,60,11,0,0,0,0,0,0,0,0,0,261,199,343,1,0,0,2.960646,16608,0
-9.06303,-7.60399,0,1,0,46,8,0,1,2,1,0,0,0,0,0,7807,1934,1,354,0,0,2.933359,21627,0
-9.20275,-7.70866,0,1,0,111,3,0,1,3,1,0,0,0,0,0,1483,1488,0,53,0,0,2.929011,975,0
-9.10674,-7.63451,0,1,0,118,0,0,0,3,0,0,0,0,0,0,12780,8881,0,483,0,0,3.219479,3448,0
-16,-16,0,0,0,142,0,0,0,0,0,0,0,0,0,0,2922,94,2121,151,0,0,1.730075,73464,0
-16,-16,0,0,0,139,6,0,0,3,0,0,0,0,0,0,398,288,50,28,0,1,3.388781,5919,0
-16,-16,1,0,0,139,13,0,0,4,0,0,0,0,0,0,103,256,0,4,0,0,2.69993,479,0
-9.07172,-7.61065,0,0,0,134,12,1,1,4,1,0,0,0,0,0,488,342,78,40,0,0,1.543916,1287,1
-16,-16,1,0,0,108,1,0,0,1,0,0,0,0,0,0,170,340,4,7,0,0,1.286404,1489,0
-9.03755,-7.58378,0,0,0,132,11,0,1,4,0,0,0,0,0,1,27,58,0,0,0,0,1.192118,2686,0
-8.97991,-7.54167,1,1,0,44,13,0,2,4,1,0,1,0,0,0,20388,19976,1,537,0,1,1.845169,102268,0
-16,-16,0,1,1,112,3,0,0,2,0,0,0,0,0,0,309,47,0,3,0,0,1.647237,28809,0
