Game_ID,Game_Name,Released_Year,Game_Type,Age_Category,Min_Players,Max_Players,Average_Complexity,Complexity_Raters,Average_Play_Time,Owner_Number,Trader_Number,HighInterest_Number,Interest_Number,Rater_Number,Comment_Number,Average_Rating
59979,Total Extinction,2013,BaseGame,12 to under 18,2,6,3,1,90,2,0,1,4,9,3,8.22222
9572,20th Century,2010,BaseGame,12 to under 18,3,5,2.9344,122,120,1719,94,66,223,1325,399,6.96208
14511,Platoon,1986,BaseGame,12 to under 18,2,2,2.1818,33,120,399,30,11,26,190,85,5.90353
19693,Stick Around,1999,BaseGame,under 5,2,2,2,2,10,41,9,2,2,15,8,5.73333
13954,Dune Express,2009,BaseGame,5 to under 12,2,5,1.4857,35,15,331,11,33,181,196,143,5.94031
18141,Save the President,1980,BaseGame,12 to under 18,2,6,2,6,90,84,9,4,3,34,22,4.46324
26944,Whirlybirds and Early Birds,1981,BaseGame,5 to under 12,2,2,1,1,30,4,0,0,0,1,1,4.5
12050,Clash of the Gladiators,2002,BaseGame,5 to under 12,2,5,1.5158,95,60,918,69,36,84,840,388,5.8864
22944,Cardcaptors: Challenge of the Clow Spirits Game,2001,BaseGame,under 5,2,4,2,1,45,17,4,1,1,2,4,3.5
48353,Euronimoes,2011,BaseGame,5 to under 12,2,4,2,2,40,23,0,0,10,9,10,7.38889
12938,Yucata',1996,BaseGame,5 to under 12,2,4,1.7292,48,30,403,16,14,32,387,103,5.88801
15998,Artifact,2013,BaseGame,12 to under 18,3,5,2.7,10,60,136,4,16,61,89,41,5.73427
47450,"All Things Zombie: I, Zombie",2010,PremiumGame,12 to under 18,1,8,3,2,45,51,0,3,7,11,3,7.18182
42163,Litter Bugs,1999,BaseGame,5 to under 12,2,4,1,1,15,11,1,0,0,8,3,3.95
8248,Strozzi,2008,BaseGame,5 to under 12,3,6,2.2755,98,60,1299,94,35,128,920,339,6.76584
9908,Ascension: Darkness Unleashed,2013,BaseGame,12 to under 18,1,2,2.3,20,30,1042,14,43,141,381,68,7.6858
45683,New Plants (fan expansion for Power Grid),2008,PremiumGame,12 to under 18,2,6,1,1,120,126,0,28,70,36,13,7.63194
15175,Bushwhackin' Varmints out of Sergio's Butte,2007,BaseGame,12 to under 18,2,6,1.3333,9,20,247,8,4,19,64,22,6.12031
7332,Lost Cities,1999,BaseGame,5 to under 12,2,2,1.5246,2495,30,26511,504,450,2310,21839,6316,7.122
9943,Phantom Leader,2010,BaseGame,12 to under 18,1,1,2.5672,67,30,772,35,75,248,398,196,7.62558
41732,Connect 4 SpongeBob Squarepants,2008,BaseGame,5 to under 12,2,2,1.3333,3,10,25,2,0,0,10,5,5.15
11686,Cyrano,2010,BaseGame,5 to under 12,4,9,1.2857,14,45,322,19,34,118,154,70,6.84156
11665,Great War at Sea: Jutland,2006,BaseGame,12 to under 18,2,2,3.037,27,30,437,9,28,69,117,58,7.28718
24101,Gamma Knights,1992,BaseGame,12 to under 18,1,8,3.3333,3,60,92,8,1,3,15,11,5.11067
43514,Give a Dog a Bone,2008,BaseGame,under 5,2,4,1,5,20,12,1,0,0,7,4,3.5
38230,The Pursuit of von Spee,2008,BaseGame,under 5,1,2,1.6667,3,120,70,0,12,28,14,6,7.53571
54432,Munchkin Zombies 3: Hideous Hideouts,2012,PremiumGame,5 to under 12,3,6,1.6,5,90,546,9,9,67,118,24,6.95424
9604,Oltre Mare,2004,BaseGame,12 to under 18,2,5,2.5201,323,60,3583,305,87,312,2480,949,6.7116
10718,Bugs in the Kitchen,2013,BaseGame,5 to under 12,2,4,1.0492,61,20,965,18,53,187,598,175,6.48104
56609,Christmas Chaos,2013,BaseGame,5 to under 12,3,5,4,1,90,3,0,1,2,0,0,0
13247,Armchair Cricket,1981,BaseGame,5 to under 12,2,4,1.9048,21,60,201,7,1,6,114,45,6.56246
14072,Boing!,1996,BaseGame,5 to under 12,2,4,1,6,5,48,0,9,17,46,14,6.78261
71685,Cranium Brain Breaks,-99,BaseGame,5 to under 12,2,6,1,6,1,153,6,1,3,34,15,4.22941
15610,LeCardo,1998,BaseGame,5 to under 12,2,4,1.1429,7,20,92,5,0,3,66,33,5.96515
8545,MIL (1049),2011,BaseGame,12 to under 18,2,5,3.9014,71,90,894,58,47,224,546,154,6.87549
17322,Esels-Rennen,1989,BaseGame,5 to under 12,2,6,1.2,10,15,176,7,2,8,104,37,5.46635
15864,Derby,2000,BaseGame,under 5,3,5,1.6667,3,60,63,6,8,11,36,12,6.12917
61259,Firefly: The Game  Pirates & Bounty Hunters,2014,PremiumGame,12 to under 18,2,6,2.6667,36,120,2732,16,78,253,599,144,7.80703
9764,Dungeon Command: Heart of Cormyr,2012,BaseGame,12 to under 18,2,2,2.5814,43,90,1810,55,71,224,646,143,7.38128
7292,Time's Up! Title Recall!,2008,BaseGame,12 to under 18,4,18,1.2162,74,90,2392,54,130,454,1536,418,7.81814
50208,Sol,2011,BaseGame,12 to under 18,2,2,4,1,60,15,0,1,3,8,2,6.6625
12556,Adventure Time Card Wars: BMO vs. Lady Rainicorn,2014,BaseGame,5 to under 12,2,2,1.7143,7,30,610,14,17,42,175,38,6.42714
44821,Pastrengo,2010,BaseGame,12 to under 18,1,2,1,1,60,6,0,1,2,2,1,7
60587,Santiago de Cuba: El taxi,2013,PremiumGame,5 to under 12,2,4,1,1,60,20,0,20,26,3,3,7.5
66484,Dungeon Escape Micro Edition - The Classic Game of Memory,2014,BaseGame,5 to under 12,2,2,2,1,5,15,1,0,0,2,0,6
8086,Panic on Wall Street!,2011,BaseGame,5 to under 12,3,11,1.6625,80,30,1202,40,156,545,819,250,7.02339
53524,Knock Down Barns,2008,BaseGame,under 5,2,2,2,2,10,31,2,8,21,13,10,7.30769
29189,Triumph of the Will,1990,BaseGame,12 to under 18,0,0,3,1,120,61,2,6,7,7,5,7.64286
69824,Hundred Days 20,2015,BaseGame,12 to under 18,2,2,2.5,2,60,10,0,6,11,3,4,8.83333
45570,Floating Fortress,2010,BaseGame,5 to under 12,2,2,2,1,30,4,0,0,1,1,2,4
9222,Loopin' Louie,1992,BaseGame,under 5,2,4,1.0487,554,10,6584,112,239,701,5547,1792,6.97508
40766,J'te Gage Que... 2,2009,BaseGame,12 to under 18,4,50,1,3,120,49,3,0,4,16,3,5.46125
30101,Topitop,2004,BaseGame,5 to under 12,2,2,1.3333,3,5,38,2,0,1,13,10,6.48462
55626,Schlag den Raab: Das Quiz,2012,BaseGame,12 to under 18,2,6,2,2,60,36,1,0,1,9,2,7.11111
66519,Castle Men 4X,2015,BaseGame,5 to under 12,2,4,2,1,90,4,0,0,3,1,0,7
17153,Chop Chop,2012,BaseGame,under 5,2,4,1,2,10,21,0,6,11,32,10,5.52344
16163,Captain Future,1980,BaseGame,5 to under 12,2,4,1.5714,7,45,76,5,7,10,38,16,6.01579
17238,Sanitarium,2012,BaseGame,12 to under 18,1,4,2,7,30,330,25,25,116,131,62,5.46603
27261,Runebound: Relics of Legend,2005,PremiumGame,5 to under 12,2,6,2.1852,27,120,1461,45,43,78,429,153,6.91813
67031,All About Town: Indianapolis,1982,BaseGame,5 to under 12,2,6,1,1,60,1,0,0,0,1,1,5
7831,Edo,2012,BaseGame,12 to under 18,2,4,2.9551,89,60,1408,57,112,421,964,274,7.18639
23313,Strategy: An Introductory Wargame,1991,BaseGame,12 to under 18,2,2,2,1,150,37,0,0,1,6,7,4.16667
20728,Signs Up,1981,BaseGame,5 to under 12,2,4,1,1,30,10,1,0,0,5,2,4.8
13106,One More Barrel,2008,BaseGame,12 to under 18,3,5,3.16,25,90,250,16,10,32,123,48,6.49431
49773,Emperor's Fleet: Command at Sea Volume  IX,2011,PremiumGame,12 to under 18,2,12,3.6667,3,120,68,1,9,11,8,1,8.375
17054,Stonewall,1996,BaseGame,5 to under 12,2,4,1.6667,6,45,75,3,4,8,40,24,5.7625
8433,Municipium,2008,BaseGame,5 to under 12,2,4,2.4643,84,60,814,75,57,178,663,298,6.78415
16562,Unknown,2015,BaseGame,12 to under 18,1,6,3,4,45,7,0,11,51,32,36,8.44281
38142,Aquaretto: The Training Camp,2008,PremiumGame,under 5,2,5,1.8333,6,45,217,17,13,29,51,35,6.91176
26014,Epes de France,2002,BaseGame,12 to under 18,2,2,2.3333,9,60,71,0,5,7,27,15,7.47778
67702,"Warhammer 40,000: Conquest  The Great Devourer",2015,PremiumGame,12 to under 18,2,2,3.5,2,45,29,0,18,85,4,1,8.75
57118,Playmobil Soccer Match,2010,BaseGame,5 to under 12,2,2,1,1,20,10,0,1,2,8,6,7.3125
7297,Euphoria: Build a Better Dystopia,2013,BaseGame,12 to under 18,2,6,3.0512,293,60,5009,89,520,1514,3594,873,7.43991
34413,The Republic,2007,BaseGame,under 5,3,6,3,1,120,1,0,1,8,0,0,0
19988,When Darkness Comes: The Horror Within,2002,PremiumGame,12 to under 18,1,6,2.75,8,90,408,34,16,22,109,35,6.21147
16757,United Square,2011,BaseGame,5 to under 12,2,4,1.75,4,15,20,0,0,5,41,13,5.73366
8165,After the Flood,2008,BaseGame,12 to under 18,3,3,3.7111,135,180,998,27,121,290,829,368,6.91181
7650,Roma,2005,BaseGame,5 to under 12,2,2,2.0046,439,45,4553,181,186,608,3719,1283,6.86011
11031,Martian Fluxx,2009,BaseGame,5 to under 12,2,6,1.4375,64,30,1497,46,21,105,716,183,6.24677
12089,Pompeji,2001,BaseGame,12 to under 18,2,4,1.5455,22,45,483,18,14,19,259,77,6.25502
14466,Mad Scientist University,2005,BaseGame,5 to under 12,3,7,1.0526,19,45,291,16,7,35,135,46,5.90148
22409,Dien Bien Phu 1954,2000,BaseGame,12 to under 18,2,2,2.4,5,120,167,9,1,4,21,22,6.85714
23567,WWF Wrestling Challenge,1991,BaseGame,5 to under 12,2,4,1.5,2,30,44,2,2,4,17,9,5.17647
59863,Amalgimal Zoo,2013,BaseGame,5 to under 12,2,4,3.6667,3,15,6,1,0,1,2,2,7
50201,Pass the Plunder,2011,BaseGame,5 to under 12,2,6,4,1,15,1,0,0,0,1,0,9
17357,Ramses Return,2011,BaseGame,5 to under 12,2,4,1,12,10,278,7,3,13,96,31,5.45521
18256,Harry Potter: Diagon Alley Board Game,2001,BaseGame,5 to under 12,3,6,1.2,10,45,243,17,3,5,90,54,5.04333
42869,Bailout! The Game,2009,BaseGame,12 to under 18,2,6,2,2,30,5,0,0,0,5,3,6.2
8175,Space Dealer,2006,BaseGame,5 to under 12,3,4,2.4049,205,30,1660,126,105,396,1547,627,6.60222
71304,High King of Tara,-99,BaseGame,under 5,2,4,2,1,60,16,0,0,2,2,3,8
31028,Heroscape: Nerak's Return ,2005,PremiumGame,5 to under 12,2,4,2.3077,13,60,363,13,44,46,163,82,7.30429
62056,Cards Against Humanity: House of Cards Pack,2014,PremiumGame,12 to under 18,4,30,1,2,30,161,2,24,53,27,6,6.57407
34252,Under the Black Flag: Swashbuckling Action on the High Seas,2007,PremiumGame,5 to under 12,2,6,1.5,2,60,9,0,0,4,2,1,8
9710,Once Upon a Time: The Storytelling Card Game,1993,BaseGame,5 to under 12,2,6,1.4171,422,30,8744,244,158,739,4970,1419,6.5396
54802,D-Day Dice: Commission Pack,2012,PremiumGame,5 to under 12,1,4,1,3,45,377,5,26,54,36,24,7.05556
22045,SoloQuest,2003,BaseGame,under 5,1,1,1.6667,3,20,36,0,1,20,14,13,5.46429
59881,Road to New Eden,2013,BaseGame,12 to under 18,1,8,2,2,60,14,1,0,2,5,0,6.5
33753,Truchet,2007,BaseGame,5 to under 12,2,2,2,1,20,3,0,3,13,10,6,5.59
14684,Neolithibum,1991,BaseGame,5 to under 12,2,6,1.7778,18,40,301,26,14,21,151,51,5.88146
8426,Fresh Fish,1997,BaseGame,12 to under 18,2,5,3.046,87,60,802,43,88,156,825,402,6.66098
22550,Mars and Venus in Love Question Card Game,1998,BaseGame,18 to under 21,2,2,1,1,10,8,0,0,0,2,1,4.5
10350,The Game: Spiel... so lange du kannst!,2015,BaseGame,5 to under 12,1,5,1.3704,81,20,982,17,66,246,667,169,6.64744
59134,Gunship: Afterburners!,2013,PremiumGame,5 to under 12,3,4,2,1,60,90,4,4,8,10,7,7.15
54116,Quiz Granny o Cywilizacji: cz 2,1999,BaseGame,12 to under 18,1,6,1,1,45,1,0,0,0,3,0,4
38643,Battle of the River Plate,2008,BaseGame,under 5,2,2,1.5,2,40,10,0,0,1,3,3,4.66667
29660,Pettson & Findus kortspel,2002,BaseGame,under 5,2,4,1,2,5,3,0,0,0,3,2,4.66667
11786,Bauhaus,2013,BaseGame,12 to under 18,2,4,1.8,10,30,168,6,5,31,149,20,7.07745
54011,Sentinels of the Multiverse: Infernal Relics,2012,PremiumGame,12 to under 18,2,5,2.413,46,30,3771,71,51,177,1215,212,8.20651
53776,Auf Spurensuche am Limes,2012,BaseGame,5 to under 12,2,5,2,2,60,0,0,0,3,2,2,5.25
33610,Tycoon,1986,BaseGame,under 5,2,6,1,2,45,19,0,0,0,6,3,3.5
31018,Ring Around the Rosy,1991,BaseGame,under 5,1,5,2,1,15,11,0,0,0,3,3,4.66667
45317,Terminator Salvation,2010,BaseGame,12 to under 18,2,3,2.5,2,40,35,1,9,15,22,6,7.21818
33313,Runebound: Beasts and Bandits,2008,PremiumGame,12 to under 18,2,6,2.1429,7,120,848,16,51,96,193,65,7.34508
41478,Wealth of Nations: War Clouds,2010,PremiumGame,12 to under 18,2,6,3.5,8,120,554,19,35,68,117,52,7.23419
27379,Silver Mountain,2004,BaseGame,5 to under 12,3,5,2,3,30,20,1,3,6,14,7,5.66071
36767,Quintazone,2005,BaseGame,under 5,2,5,1.6667,3,30,4,0,0,2,4,5,7.125
24074,Heroes Incorporated: S.U.P.E.R. (Scrap's Upgrade Pack and Expansion Revision),2004,PremiumGame,5 to under 12,2,4,2,5,60,105,9,13,22,43,24,7.26163
11093,Munchkin Legends,2013,BaseGame,under 5,3,6,1.5333,15,120,1168,38,7,77,327,80,6.78716
71459,Knock Knock Who's There?,-99,BaseGame,5 to under 12,2,4,1,1,30,0,0,0,0,0,1,0
9600,Kingdoms,1994,BaseGame,5 to under 12,2,4,1.8276,377,45,4345,232,82,357,3468,1242,6.63949
41777,Circus Roncalli,1986,BaseGame,5 to under 12,2,6,2,1,20,12,1,1,1,2,2,2.5
7466,Roll Through the Ages: The Bronze Age,2008,BaseGame,5 to under 12,1,4,1.7754,788,45,9900,269,406,1397,8993,2351,6.95261
54332,Kabinettskrieg,2012,PremiumGame,12 to under 18,2,6,4.6667,3,10,19,1,3,7,2,2,8.5
20371,Hanna Haselnuss,1997,BaseGame,under 5,2,4,1,1,20,16,1,0,3,4,6,5.875
47620,Catan Geographies: Austria,2010,PremiumGame,5 to under 12,3,6,2.3333,3,90,264,15,7,27,25,14,7.0164
27781,Deck of Dogs,2004,BaseGame,5 to under 12,2,4,1,1,15,1,0,0,0,1,1,4
62218,Tchu Tchu Train,2013,BaseGame,5 to under 12,2,4,4,1,40,9,0,0,5,7,3,6.92857
46309,Forever Young: A Vampire Game,2010,BaseGame,12 to under 18,2,6,3,1,60,124,12,0,14,17,10,5.28824
19323,Himmel und Hlle,2001,BaseGame,5 to under 12,2,2,1.6667,3,30,24,0,0,1,5,5,4.6
11921,Guesstures,1990,BaseGame,5 to under 12,4,99,1.2,95,10,1744,118,4,20,925,332,5.94399
17652,Star Trek: The Card Game,1996,BaseGame,5 to under 12,2,2,2.6667,6,45,365,49,8,7,161,62,5.3947
15463,Mafia Casino,2012,BaseGame,5 to under 12,2,5,1.3333,6,45,45,6,0,7,30,8,7.05833
23631,The Trojan War,2002,BaseGame,12 to under 18,2,2,2.5,2,120,23,3,1,1,5,7,3.64
8035,Dungeon Command: Sting of Lolth,2012,BaseGame,12 to under 18,2,2,2.6087,46,90,1808,57,74,275,658,157,7.37886
53633,Warhammer: Invasion  Vessel of the Winds,2012,PremiumGame,12 to under 18,2,2,2.5,2,60,233,3,14,23,26,11,7.6
47455,Days of Steam: Locomotives,2010,PremiumGame,12 to under 18,2,4,1.5,4,45,236,17,9,18,46,23,7.06522
13552,Close Assault,1983,BaseGame,12 to under 18,2,2,2.875,8,90,136,9,13,25,50,32,7.15
19204,Stamp,1992,BaseGame,5 to under 12,3,6,2,1,30,71,7,1,3,27,6,5.42963
58077,Stardust Imperium,2013,BaseGame,12 to under 18,1,4,3.3333,3,45,19,0,0,9,10,5,7.2
33982,Warmaster Ancient Armies,2006,PremiumGame,12 to under 18,2,6,2.6,5,120,79,0,4,5,28,4,7.55357
17232,Dead Money,2006,BaseGame,5 to under 12,3,6,1.381,21,20,338,25,5,19,154,65,5.46058
12689,Chess 960,1996,BaseGame,5 to under 12,2,2,3.8889,9,180,54,0,0,6,63,36,7.59778
28504,Build!,2005,BaseGame,5 to under 12,2,8,1,3,20,37,1,0,0,23,9,5.6087
48157,Miam,2009,BaseGame,5 to under 12,3,5,1.5,2,30,65,7,0,2,16,4,6.10931
17281,Rommel y Montgomery,1982,BaseGame,12 to under 18,2,4,2.5,10,90,52,2,1,7,32,17,5.42812
13251,Deadlands: Doomtown Range Wars,2000,BaseGame,5 to under 12,2,8,2.2222,9,90,274,32,18,18,125,60,6.246
65408,Superduo,2014,BaseGame,5 to under 12,3,5,1.3333,3,15,36,0,0,5,18,8,5.55556
31266,Don't Blow That Load,1988,BaseGame,5 to under 12,2,6,1,1,45,2,0,3,3,1,2,3
64824,Stabil-IT 2.0,2014,BaseGame,12 to under 18,2,4,2,1,60,2,0,0,1,1,0,7
20952,Redguard,2002,BaseGame,12 to under 18,1,6,3,1,90,46,1,5,11,8,8,5
71228,Off the Dead: Chapitre 2  Venice Beach brle-t-il?,-99,PremiumGame,5 to under 12,1,4,2,1,45,63,0,0,0,16,3,7.84375
60933,The Edict of King Budeaunia,2011,BaseGame,5 to under 12,2,6,1,2,45,50,1,4,27,20,9,6.05
12108,Hour of Glory: Stronghold Kit,2004,BaseGame,12 to under 18,2,4,2.6316,19,60,235,12,74,187,98,70,7.45714
67460,Dungeons & Dragons: Castle Ravenloft Board Game: Bonus Adventures,2010,PremiumGame,12 to under 18,2,5,3,1,60,15,0,1,2,3,3,9.18
37868,Crossin' Colors,2008,BaseGame,under 5,2,4,1.6,5,30,6,0,0,2,7,7,6.59286
10090,"Sun, Sea & Sand",2010,BaseGame,5 to under 12,2,5,2.6415,53,60,641,27,75,173,561,193,6.97298
32401,Kryomek: Hivestone,1994,PremiumGame,12 to under 18,2,2,4,1,120,9,0,1,1,3,1,6
16821,Monkey Memory,2000,BaseGame,5 to under 12,2,9,1,4,10,160,14,2,13,71,37,5.61563
37449,Magistratvm,2004,BaseGame,under 5,3,4,3,1,90,1,0,0,0,1,1,7
7670,Blokus 3D,2003,BaseGame,5 to under 12,2,4,1.7556,356,15,3814,235,97,327,3188,1149,6.86208
21079,Lemmings: The Migration,1997,BaseGame,under 5,2,6,1,2,20,14,2,2,2,6,2,4.66667
16169,Alfapet,1994,BaseGame,5 to under 12,2,4,2.0714,28,60,320,4,0,2,292,61,5.66473
62350,Arcadia Quest: The Nameless Campaign,2014,PremiumGame,12 to under 18,2,4,2.1429,7,60,825,4,66,91,104,32,7.94663
11527,"Barbarossa: Army Group Center, 1941",1998,BaseGame,12 to under 18,1,4,3.9,20,120,302,5,55,99,94,41,7.91117
10739,Blue vs. Gray,1999,BaseGame,12 to under 18,2,4,2.8448,58,120,949,49,33,99,385,249,6.7736
66242,"Warhammer 40,000: Conquest  Descendants of Isha",2015,PremiumGame,12 to under 18,2,2,3.1667,6,45,340,2,11,31,44,11,8.05227
52135,Jugando con Lul,1984,BaseGame,5 to under 12,2,6,1,1,30,1,0,0,0,0,0,0
22661,Linx,2003,BaseGame,5 to under 12,2,6,1.3333,6,30,44,2,0,0,19,9,4.45263
34088,Wargaming World War Two,1989,BaseGame,under 5,2,10,1,2,100,9,1,1,0,2,2,6
23497,The American Girls Collection Card Game,2002,BaseGame,5 to under 12,2,4,1,1,20,11,0,0,1,1,5,6
10363,Formula D Mini,2003,BaseGame,5 to under 12,2,6,1.7422,128,60,970,57,56,80,848,368,6.52266
13512,Patrol: Lost!,2009,BaseGame,12 to under 18,2,2,1.75,8,30,112,0,7,71,56,42,6.96964
14195,Die Ritter von der Haselnuss,1996,BaseGame,5 to under 12,2,4,1.0588,17,30,297,11,1,11,148,54,5.96122
35761,ONS.5: Outward North Atlantic Slow Convoy Five (1943),2005,BaseGame,under 5,1,1,1,1,150,9,0,0,1,2,2,6.25
50361,UNO: Marvel Heroes,2010,BaseGame,5 to under 12,2,10,1,1,30,30,1,0,1,14,3,4.75
12978,Ekonos,2004,BaseGame,under 5,2,6,2.4706,17,60,107,5,6,19,98,30,6.71786
30383,Os Quatro Elementos,2005,BaseGame,under 5,2,4,3,1,25,5,0,1,2,4,3,6.75
11298,Plato 3000,2012,BaseGame,5 to under 12,2,4,1.5882,34,30,891,80,21,66,350,140,6.448
37175,Rebels in the White House,2003,BaseGame,under 5,2,2,3.3333,6,120,101,0,4,7,9,10,7.44444
35670,Monster Cards,2003,BaseGame,under 5,2,2,1.5,2,15,4,0,0,0,3,2,7.7
61119,Millennium Blades,2016,BaseGame,12 to under 18,2,5,3,2,120,42,0,35,166,11,29,8.27273
30061,Runebound: Avatars of Kelnov,2006,PremiumGame,12 to under 18,2,6,2.4211,19,120,1065,29,50,91,240,76,6.97708
11048,Finito!,2008,BaseGame,5 to under 12,2,4,1.1169,77,20,492,4,46,89,581,211,6.27444
56731,Icarus Twins,2012,BaseGame,5 to under 12,2,2,1,1,15,8,1,0,4,2,4,6.5
57547,Vaca Loca,2013,BaseGame,5 to under 12,3,6,1,3,15,15,2,2,4,11,4,5.72727
46208,Conquest of Arthenia,2009,BaseGame,12 to under 18,2,2,2,1,20,8,5,0,1,1,4,4.5
50242,Planet Z,2011,BaseGame,5 to under 12,2,2,2,1,15,2,0,0,1,0,0,0
11999,Hey Waiter!,2010,BaseGame,12 to under 18,2,4,1.3929,28,30,324,28,14,76,242,102,6.31347
13920,Master Plan,2012,BaseGame,5 to under 12,3,6,1.2857,7,30,436,6,7,21,99,44,6.22828
48725,Summoner Wars: Goodwin's Blade Reinforcement Pack,2011,PremiumGame,5 to under 12,2,4,2.375,8,30,1308,16,45,95,273,51,8.14784
19486,Rythmo,1985,BaseGame,under 5,2,2,3.5,2,30,8,0,5,7,5,5,5.2
17203,Ice Cream,2005,BaseGame,5 to under 12,3,5,1.087,23,30,357,31,3,17,230,106,5.47739
22051,Mission Terra,1988,BaseGame,5 to under 12,2,6,3,1,45,24,3,0,0,2,4,4.5
20370,Chubby Cheeks,1998,BaseGame,under 5,2,4,1,1,20,18,2,3,5,6,3,5.5
7701,Carcassonne: South Seas,2013,BaseGame,5 to under 12,2,5,1.8372,86,35,2042,37,103,330,1156,266,7.2491
16480,Dragon Hunt,1997,BaseGame,5 to under 12,2,2,1.4,5,10,131,12,3,9,52,22,5.75
15865,Wildstorms,1995,BaseGame,5 to under 12,1,2,3,2,60,96,21,3,6,45,20,6.33778
10690,The Spoils,2006,BaseGame,12 to under 18,2,6,2.7759,58,40,659,69,29,85,421,174,7.07642
45380,ASL Journal #8,2010,PremiumGame,12 to under 18,2,4,4.6,10,180,464,4,11,11,65,19,8.17385
8325,Pizarro & Co.,2002,BaseGame,12 to under 18,3,6,2.4885,131,45,1616,109,33,91,1213,475,6.57788
15657,The Suitcase Detectives,2008,BaseGame,5 to under 12,2,4,1.6667,3,15,74,3,4,20,30,15,6.5
12434,Chill: Black Morn Manor,1985,BaseGame,12 to under 18,2,6,2.0968,31,120,670,47,57,98,357,174,6.04367
70099,Less,2015,BaseGame,5 to under 12,2,4,1,2,10,9,0,2,8,5,5,8.5
13805,Pixel Lincoln: The Deckbuilding Game,2013,BaseGame,5 to under 12,1,4,1.8182,11,45,519,55,23,85,212,58,5.97359
28981,Presto Pippo!,2000,BaseGame,under 5,2,6,1,1,15,15,1,2,4,6,2,5.8
59043,Canvas Quest: IT,2012,PremiumGame,12 to under 18,6,50,3,1,120,1,0,0,0,1,0,9
10565,Auf Achse,1987,BaseGame,5 to under 12,2,6,1.9748,119,60,1583,68,131,255,1138,411,6.29919
18180,Gay Monopoly,1983,BaseGame,18 to under 21,2,6,3.75,4,180,23,0,11,26,36,21,3.73889
38849,Nation's Treasures,2008,BaseGame,under 5,2,4,2,1,30,1,0,0,0,0,0,0
36295,Wstenknige,2008,BaseGame,12 to under 18,2,5,2.6667,3,90,19,2,0,1,12,3,4.66667
18330,Ebola Monkey Hunt,1998,BaseGame,12 to under 18,3,6,1.4444,9,60,233,18,7,13,120,58,5.11125
56194,Krdezz ! Felelek,1992,BaseGame,12 to under 18,3,6,4,2,90,12,0,0,0,4,1,5.75
15801,Battle for Normandy,1982,BaseGame,12 to under 18,2,2,1.625,8,180,80,2,2,4,43,20,6.0407
34780,Coronation St. DVD Game,2006,BaseGame,under 5,2,2,2,1,45,4,0,0,0,1,1,6
17344,Kse Wrfeln,2013,BaseGame,5 to under 12,2,5,1.1667,6,30,56,0,3,7,46,10,5.33913
18192,Barons' War,2004,BaseGame,5 to under 12,2,2,3,5,180,144,9,5,12,47,32,4.90426
14557,Name Burst,1992,BaseGame,5 to under 12,3,10,1.8333,6,30,153,13,1,2,60,30,6.25167
18092,Trivial Pursuit: Disney  The Animated Picture Edition,1999,BaseGame,5 to under 12,2,32,1.5,8,30,149,4,1,5,76,23,5.11447
37473,MoonDragon,2007,BaseGame,12 to under 18,2,2,4,1,45,1,0,0,0,1,0,7
19130,Talisman Expansion Set,1986,PremiumGame,5 to under 12,2,6,2.1148,61,120,1546,48,36,26,884,234,6.95643
11719,Croak!,1999,BaseGame,5 to under 12,2,4,1.5652,23,20,389,10,10,42,233,73,6.59464
18813,Trivial Pursuit: 90's Time Capsule Edition,2004,BaseGame,12 to under 18,2,4,1.4255,47,90,1135,77,2,9,567,158,5.13581
14796,"25 Words or Less: People, Places and Things Edition",2006,BaseGame,5 to under 12,4,12,2,2,30,45,2,4,5,34,17,6.87559
12248,Diner,2014,BaseGame,5 to under 12,2,4,1.1875,16,20,679,22,19,50,156,56,6.51686
26696,Smoking Cobras: The Brazilian Expeditionary Force in US Army,2000,PremiumGame,12 to under 18,2,2,2,2,120,38,2,6,14,4,2,7
53073,Drums and Shakos Large Battle,2012,PremiumGame,12 to under 18,2,4,2.5,2,180,11,0,1,4,6,2,7.16667
28933,I Scream,1999,BaseGame,5 to under 12,3,13,1,1,30,12,2,0,0,2,2,3.5
13311,Wanzen tanzen,2012,BaseGame,5 to under 12,2,4,1.25,16,30,163,5,2,12,112,22,6.34554
17625,Neopets: Adventures in Neopia,2003,BaseGame,5 to under 12,2,4,1.375,8,30,113,12,3,1,47,27,5.20053
46830,Firestorm: Warsaw,2010,BaseGame,5 to under 12,2,2,2,1,45,6,0,0,1,1,2,5
7693,Dungeon Fighter,2011,BaseGame,12 to under 18,1,6,1.716,169,45,3355,107,225,929,2473,559,6.91967
15563,Take Your Pick,2005,BaseGame,5 to under 12,3,8,1,9,20,72,10,2,6,34,23,6.22794
58377,Gloom: TableTop Promo Expansion,2013,PremiumGame,5 to under 12,2,4,2.25,4,60,391,28,22,69,67,24,7.11194
29184,Ramba Samba,2006,BaseGame,under 5,2,4,1,3,15,27,1,1,5,25,13,5.65
57719,Descent: Journeys in the Dark (Second Edition)  Labyrinth of Ruin,2013,PremiumGame,12 to under 18,2,5,3.1282,39,90,3296,45,164,574,653,125,8.2379
57507,Hands in the Sea,2015,BaseGame,12 to under 18,2,2,3.1667,6,150,25,0,87,454,16,44,8.42188
17731,Food Fight,1980,BaseGame,5 to under 12,2,4,2,7,60,156,2,1,6,61,35,5.19607
36694,Battle of the Pyramids,2007,BaseGame,under 5,2,2,2.5,2,40,28,8,1,5,12,4,5.60417
