Game_ID,Game_Name,Released_Year,Game_Type,Age_Category,Min_Players,Max_Players,Average_Complexity,Complexity_Raters,Average_Play_Time,Owner_Number,Trader_Number,HighInterest_Number,Interest_Number,Rater_Number,Comment_Number
60550,Shadows over the Empire: Fallen Allies,2013,PremiumGame,12 to under 18,2,4,2,1,30,358,29,1,7,36,14
35743,Lari Safari,2005,BaseGame,5 to under 12,2,5,1,3,15,23,3,0,0,8,7
54181,Warhammer: Invasion  Shield of the Gods,2012,PremiumGame,12 to under 18,2,2,2,1,45,225,0,15,23,23,9
20798,Super Nova,1995,BaseGame,5 to under 12,2,6,2,2,90,71,17,2,3,24,17
43909,Tiki Rummy,2009,BaseGame,5 to under 12,2,6,1.3333,3,30,10,1,1,2,3,7
8294,Mesopotamia,2005,BaseGame,5 to under 12,2,4,2.4278,194,45,1881,139,77,242,1406,533
57450,A Game of Thrones: The Card Game  The Captain's Command,2013,PremiumGame,12 to under 18,2,4,3,1,60,190,3,9,9,27,4
66956,Crashland,2015,BaseGame,5 to under 12,1,1,2,1,30,18,0,0,12,3,6
29123,Mastergoal,1992,BaseGame,under 5,2,2,3,3,30,45,2,1,4,21,8
60490,La Puta i la Ramoneta,2013,BaseGame,5 to under 12,3,6,2.3333,3,25,22,0,0,0,10,5
51231,Les aventures de Tintin: Le jeu officiel,2011,BaseGame,5 to under 12,2,4,2,1,60,9,1,1,1,3,2
9114,Reef Encounter,2004,BaseGame,5 to under 12,2,4,3.6748,615,120,5008,234,352,1092,4362,1748
41734,Medievalia Action!,2009,PremiumGame,5 to under 12,2,4,3,1,50,126,10,3,12,26,2
57024,Minoa,2012,BaseGame,5 to under 12,2,4,1,1,45,14,0,2,7,12,9
11750,Typo,2004,BaseGame,5 to under 12,2,6,1.4219,64,30,624,51,14,59,388,196
13959,Monkey Dash,2009,BaseGame,5 to under 12,2,2,2.2667,15,15,85,4,12,45,61,34
15605,6 nimmt! Junior,2009,BaseGame,5 to under 12,2,5,1,6,20,178,6,6,8,83,26
68669,Tavern Fame,2015,BaseGame,5 to under 12,2,5,1,6,30,12,0,2,8,12,11
58633,Krosmaster: Arena - Exp #6 - Close Quarters,2013,PremiumGame,12 to under 18,2,4,1.5,2,60,484,8,17,32,67,19
8513,Raj,1988,BaseGame,5 to under 12,2,5,1.2079,178,20,1884,85,52,124,1306,558
60948,Metropolys: Extension Cards,2008,PremiumGame,5 to under 12,2,4,2,2,45,121,11,11,17,24,14
8313,Viva Topo!,2002,BaseGame,under 5,2,4,1.1111,81,30,1153,28,111,291,715,314
20395,Numbters,2000,BaseGame,5 to under 12,2,8,2,1,90,48,6,0,2,20,7
63262,The Red Dragon Inn: Allies  Brother Bastian,2014,PremiumGame,12 to under 18,2,5,2,3,45,237,0,11,55,33,4
29610,Teacher's Quiz,1984,BaseGame,5 to under 12,2,6,1,1,30,16,0,0,2,5,5
40784,Pandemic: On the Brink,2009,PremiumGame,5 to under 12,2,5,2.6448,611,45,22736,231,516,2192,9485,2323
57057,Star Wars: The Card Game  The Search for Skywalker,2013,PremiumGame,5 to under 12,2,2,3.2222,9,60,1577,55,16,34,233,57
27373,Der Igelwettkampf,2005,BaseGame,under 5,2,4,1,2,15,34,1,5,8,15,9
68351,Brokratopoly,1983,BaseGame,5 to under 12,3,9,1,1,75,3,1,0,0,3,3
51587,Last Will: Plan Order Board,2011,PremiumGame,12 to under 18,2,5,2.625,8,45,818,11,29,54,157,67
20062,Stop,2001,BaseGame,5 to under 12,2,10,2.3333,3,30,49,5,1,2,14,9
18775,Tribond,1989,BaseGame,12 to under 18,2,15,1.36,75,60,1756,138,2,13,916,304
12198,Cronberg,2003,BaseGame,5 to under 12,2,4,1.9057,53,20,510,35,11,42,433,214
21857,I've Created a Monster,1987,BaseGame,under 5,2,4,1,2,20,43,3,2,6,20,18
48610,BattleTech: Map Set 2,1988,PremiumGame,under 5,2,6,2,1,120,50,0,1,1,11,2
17730,Monopoly: Simpsons Treehouse of Horror,2005,BaseGame,5 to under 12,2,6,2,3,180,75,5,4,15,33,13
40265,Herkules Ameise,2008,BaseGame,5 to under 12,1,4,1,1,20,41,3,3,10,24,10
21559,Fun Dive,2003,BaseGame,12 to under 18,2,4,1,2,20,15,3,1,3,3,3
29899,Starfight: Mohrg Empire Captains,2004,PremiumGame,5 to under 12,2,2,1,1,30,16,0,0,1,4,2
46994,Salvation (Fan Expansion for Dominion),2010,PremiumGame,5 to under 12,2,4,2.5,2,30,47,0,12,58,20,10
20525,Disney GuessWords Game,2001,BaseGame,5 to under 12,4,12,1,2,20,55,5,0,1,16,3
13589,300: The Board Game,2007,BaseGame,12 to under 18,2,4,1.8889,27,30,244,38,26,98,158,110
25899,Little Round Top,1982,BaseGame,12 to under 18,2,2,2.7143,7,120,139,8,2,4,22,20
11712,Khan,2010,BaseGame,5 to under 12,2,4,2.4231,26,60,426,31,20,70,277,80
15620,Margin for Error,2006,BaseGame,12 to under 18,4,5,2.125,8,60,59,9,2,3,40,33
9321,BattleCON: War of Indines,2010,BaseGame,5 to under 12,2,4,2.6515,66,15,1425,52,155,457,783,260
24634,Sackwas,2004,BaseGame,5 to under 12,2,4,3,1,60,7,0,1,1,2,1
39682,Alhambra: Power of the Sultan,2008,PremiumGame,5 to under 12,2,6,2.3636,22,60,1006,12,43,108,233,103
7422,Last Night on Earth: The Zombie Game,2007,BaseGame,12 to under 18,2,6,2.2844,1076,90,13423,549,324,2238,10697,2781
47611,Spearpoint 1943: Village and Defensive Line Map Expansion,2012,PremiumGame,12 to under 18,2,2,2.3,10,30,129,10,10,20,32,15
57002,RODAC,2012,BaseGame,12 to under 18,2,4,2,1,45,1,0,0,0,1,0
68293,Plaa,2005,BaseGame,5 to under 12,2,4,1,2,15,2,0,0,0,0,0
18308,Lucky Loop,2003,BaseGame,5 to under 12,2,6,1.4151,53,45,993,129,5,17,508,198
56773,World at War: Counterattack,2012,PremiumGame,12 to under 18,2,2,1.6667,3,90,119,1,18,25,23,7
64494,Twilight Sparkle's Secret Shipfic Folder,2014,BaseGame,12 to under 18,2,5,2,2,30,25,0,0,1,10,7
55093,Sas s flhold,2012,BaseGame,12 to under 18,2,2,2.5,2,180,4,0,2,5,2,2
7280,1989: Dawn of Freedom,2012,BaseGame,12 to under 18,2,2,3.2555,137,150,2506,76,255,857,1332,456
12210,Mercurius,2012,BaseGame,5 to under 12,3,5,2.4483,29,60,302,21,22,85,235,66
17872,Marvel Trivia Game,2001,BaseGame,5 to under 12,2,6,1.3333,3,60,84,3,3,5,43,18
66197,Stamford Bridge: End of the Viking Age,2015,BaseGame,12 to under 18,2,2,2,1,70,28,0,2,2,3,3
31241,Monopoly: USA Greatest Cities,2005,BaseGame,5 to under 12,2,6,2,1,120,4,0,1,2,5,3
27497,Operation Iraqi Freedom: 2003,2005,BaseGame,12 to under 18,2,2,3,1,180,5,0,0,1,2,1
56484,The Werewolves of Miller's Hollow: Characters,2012,PremiumGame,5 to under 12,8,28,1.5,4,30,343,1,5,24,86,16
7579,Evo,2001,BaseGame,12 to under 18,3,5,2.3364,437,60,3471,104,243,713,3941,1198
13363,Nehemiah,2014,BaseGame,5 to under 12,2,4,2.75,4,45,98,6,32,108,63,29
24555,Highway 2000,1981,BaseGame,12 to under 18,2,10,1,1,30,12,0,5,5,5,2
13017,8 Masters' Revenge,2013,BaseGame,12 to under 18,1,4,2.2857,7,45,85,3,21,47,91,27
13399,Sherwood Forest,2009,BaseGame,5 to under 12,3,6,2.2368,38,60,463,32,18,70,334,105
15238,Air Cav,1985,BaseGame,12 to under 18,2,2,2.8333,18,90,485,55,1,12,135,74
20958,Totally Twister,1997,BaseGame,5 to under 12,2,10,2,1,10,9,0,1,0,1,2
60697,Fireteam Zero,2015,BaseGame,12 to under 18,1,4,3,2,90,56,1,47,217,28,40
22160,Meister Scheibenkleister,2004,BaseGame,5 to under 12,2,6,1.3333,3,20,25,1,1,2,13,2
27310,Piquet: Point of Attack  Barrage,2004,PremiumGame,12 to under 18,2,6,1.5,2,90,13,0,0,3,3,1
38476,The Liners,2008,BaseGame,under 5,1,2,2,4,25,11,0,0,1,5,2
8210,RAF,1986,BaseGame,12 to under 18,1,1,3.1169,77,180,1051,61,65,174,496,258
15335,Mnchhausen,1996,BaseGame,5 to under 12,3,8,1.1667,12,30,157,5,8,17,114,45
16840,Encounters,1982,BaseGame,5 to under 12,2,4,2,6,60,77,1,2,5,44,21
61570,DC Comics Deck-Building Game: Starfire,2014,PremiumGame,12 to under 18,2,5,1.9091,11,45,511,12,32,57,113,19
33980,Manoeuvre,1994,BaseGame,5 to under 12,2,2,2,1,30,3,1,0,0,2,0
14884,Tavern,2006,BaseGame,12 to under 18,2,2,2.1429,7,45,81,5,2,9,40,14
20733,Wall Street,1986,BaseGame,under 5,2,6,1,1,90,9,1,2,0,2,3
19926,Borderline: USA Edition,1989,BaseGame,5 to under 12,2,4,1,1,20,63,7,0,1,19,13
17394,Van Helsing,2010,BaseGame,5 to under 12,2,5,1.8,10,60,207,17,11,34,84,32
43255,Tri 3D,2009,BaseGame,5 to under 12,2,3,2.3333,3,60,3,0,1,1,5,2
9465,Empire Builder,1982,BaseGame,12 to under 18,2,6,2.6283,269,180,3126,169,81,275,2283,827
8477,Cruel Necessity,2013,BaseGame,12 to under 18,1,1,2.7692,39,60,757,14,106,380,261,116
38442,Synapse,2008,BaseGame,5 to under 12,4,24,1,2,30,7,0,0,2,3,4
58882,CHIKARA Card Game,2011,BaseGame,under 5,1,4,2,1,30,3,1,0,1,2,3
69051,Roll Saga Baseball,2015,BaseGame,5 to under 12,1,2,2,1,180,2,0,1,8,3,5
21760,Between The Sheets,2000,BaseGame,18 to under 21,2,2,1,1,10,4,1,2,2,3,1
26462,Gettysburg: Three Days in July,1995,BaseGame,12 to under 18,2,2,2.5,2,100,75,11,1,3,27,19
11217,Anno Domini: Sex & Crime,1998,BaseGame,5 to under 12,2,8,1.4167,24,45,395,6,1,4,211,28
10161,The Settlers of Canaan,2002,BaseGame,5 to under 12,2,4,2.3596,114,60,1554,94,28,95,995,359
51960,Summoner Wars: Mercenaries Faction Deck,2012,PremiumGame,5 to under 12,2,4,2.3571,14,30,1999,26,54,117,455,86
56834,Wild Fun West: Golden Age,2012,PremiumGame,5 to under 12,4,8,3,2,60,61,8,2,2,11,5
63999,Flash Point: Fire Rescue  Honor & Duty,2014,PremiumGame,5 to under 12,1,6,2.2222,9,45,1540,24,43,132,131,93
16691,Sink the Bismarck,2008,BaseGame,under 5,1,1,1.0833,12,25,64,1,2,15,37,25
9446,The Magic Labyrinth,2009,BaseGame,5 to under 12,2,4,1.274,146,15,3212,41,148,523,2114,560
18063,Dimension Demons,1981,BaseGame,12 to under 18,2,2,1.5,2,60,160,8,3,9,42,26
42068,A Good Lie,2006,BaseGame,under 5,2,4,1.5,2,45,20,3,2,2,13,5
31441,Courtyard,2006,BaseGame,under 5,2,4,2,3,30,27,3,1,3,15,7
10324,Star Fleet Battles: Captain's Edition Basic Set,1990,BaseGame,12 to under 18,1,6,4.1846,65,180,824,43,18,56,348,111
9181,A Study in Emerald,2013,BaseGame,12 to under 18,2,5,3.4466,206,90,2498,28,541,1551,1948,574
9498,Timeline: Historical Events,2011,BaseGame,5 to under 12,2,8,1.1042,96,15,3151,22,116,330,1733,300
12802,Stomple,2010,BaseGame,5 to under 12,2,6,1.5,14,15,234,10,7,32,125,45
18604,Die Bar-Bolz-Bande: Das Wrfelspiel,2004,BaseGame,5 to under 12,2,2,1.1,10,10,150,18,0,2,51,25
41207,Make the Middle,2009,BaseGame,12 to under 18,2,8,2,1,45,2,0,0,0,0,1
56645,Munchkin Holiday Surprise,2012,PremiumGame,5 to under 12,3,6,2,8,90,410,6,6,48,103,27
9830,City of Remnants,2013,BaseGame,12 to under 18,2,4,3.0968,62,90,1385,88,171,582,768,225
17932,Sequence Dice,1999,BaseGame,5 to under 12,2,4,1,9,20,274,23,3,8,113,48
9187,Attika,2003,BaseGame,5 to under 12,2,4,2.3756,788,60,5180,173,276,921,5649,2017
54511,Genesis II,2011,PremiumGame,5 to under 12,2,2,5,1,180,22,0,0,0,2,4
39408,The Exploits of the French Resistance,2008,BaseGame,under 5,2,2,1,1,60,3,0,0,2,0,1
9910,Dark Moon,2011,BaseGame,12 to under 18,3,7,2.197,66,75,1095,11,293,1041,589,222
55147,Exact Change Card Game,1997,BaseGame,5 to under 12,2,6,1.5,2,15,11,0,1,1,5,3
66535,Munchkin Legends Deluxe,2014,BaseGame,5 to under 12,3,6,1.6667,3,90,94,3,2,10,22,4
52533,Anima Tactics: Lin Pao,2008,PremiumGame,12 to under 18,2,2,2,1,60,7,0,0,0,1,0
44576,Caravan,2009,BaseGame,under 5,2,2,2,3,30,13,0,0,2,15,9
55872,Legend: The 1000 Miglia Action Game,2012,BaseGame,5 to under 12,2,6,2,1,20,23,0,5,6,5,2
66539,Kniffel Kids,2009,BaseGame,5 to under 12,2,6,1,1,15,5,0,0,0,2,1
17780,Shanghai,1997,BaseGame,12 to under 18,3,6,1.7143,7,30,200,18,4,6,117,37
41473,Looney Bin: The North Wing,2009,PremiumGame,5 to under 12,3,10,1.3333,3,60,55,2,3,9,30,18
35941,The Dots-and-Boxes Game: Sophisticated Child's Play ,2000,BaseGame,under 5,2,2,1.5,2,15,18,0,1,2,12,8
19591,Bloody Mary,1995,BaseGame,12 to under 18,2,6,1,2,30,15,1,0,0,7,1
54684,Wrong Chemistry: Scientist Card Pack,2012,PremiumGame,5 to under 12,2,4,1.5,2,25,258,8,1,4,44,21
27899,O'ling,2005,BaseGame,5 to under 12,2,4,1,1,15,10,0,1,0,6,2
13102,Arriala: Canal de Garonne,2010,BaseGame,5 to under 12,2,4,2.2,5,30,176,11,5,17,115,29
67671,Guess Who? Shuffle,2014,BaseGame,under 5,2,2,1,1,20,9,1,0,0,2,0
13611,Bhazum,2010,BaseGame,under 5,2,2,2.1667,6,30,71,7,20,37,57,25
39764,Wyoming Cowboy,2002,BaseGame,under 5,3,4,2,1,45,3,0,0,1,3,2
56304,Myths (fan expansion for 7 Wonders),2012,PremiumGame,5 to under 12,2,8,2.3333,3,45,88,0,10,34,36,17
56414,Beeren klau'n mit Schnabelgrn,2012,BaseGame,under 5,2,4,1,1,15,15,2,0,0,9,5
9599,Bootleggers,2004,BaseGame,12 to under 18,3,6,2.607,341,120,3699,314,103,426,2714,1084
69238,Tunhell,2015,BaseGame,5 to under 12,2,4,1.5,4,40,7,0,0,2,7,10
34223,Warmaster Armies,2006,BaseGame,12 to under 18,2,4,3,1,120,35,1,2,4,11,1
23364,Baccade,2000,BaseGame,5 to under 12,3,8,1,3,20,47,1,0,1,10,7
10532,Viktory II,2006,BaseGame,5 to under 12,2,8,2.3929,84,60,496,22,120,333,395,227
8007,Cards Against Humanity,2009,BaseGame,12 to under 18,4,30,1.2894,508,30,13878,156,120,837,8738,1914
11010,Wrfel Bingo,2007,BaseGame,5 to under 12,1,5,1.3571,42,30,360,10,18,38,316,117
51088,Jogo Rpido,2010,BaseGame,5 to under 12,2,4,1,1,30,1,0,0,0,1,1
29833,Trtspelet,2004,BaseGame,under 5,2,6,1,1,20,4,0,0,0,4,2
51853,Lotte lauamng,2011,BaseGame,5 to under 12,2,5,1,1,45,3,0,0,1,2,1
15714,TieBreaker,2011,BaseGame,12 to under 18,2,99,1,9,1,305,14,11,43,76,38
9227,Ricochet Robots,1999,BaseGame,5 to under 12,1,15,2.4831,443,30,5259,109,190,775,5300,1488
41817,Micronesia,2009,BaseGame,5 to under 12,3,4,2.5,2,45,22,0,7,11,6,6
17802,Titus,2000,BaseGame,5 to under 12,2,4,1.75,4,30,197,17,0,3,77,31
43236,Querni,2009,BaseGame,under 5,2,2,1.5,4,30,33,0,1,5,24,7
26978,Australian Menagerie: Coral Reef Habitat,2004,PremiumGame,5 to under 12,2,6,1,1,30,11,1,2,1,7,3
16914,Xochintlan,1996,BaseGame,5 to under 12,2,5,1.5,2,20,48,0,1,13,33,21
43702,Zooloretto: Grizzly,2009,PremiumGame,5 to under 12,2,5,1.4,5,45,353,15,63,79,69,39
11927,Munchkin Conan,2012,BaseGame,5 to under 12,3,6,1.6364,11,90,630,12,8,61,181,36
38150,Pizza Box Football 2008 Expansion Game Booster,2008,PremiumGame,under 5,2,2,2.3333,3,90,29,3,5,9,9,2
21993,Switzerland must be Swallowed!,2001,BaseGame,12 to under 18,1,2,2,1,180,37,0,0,4,11,8
17788,Monopoly: NFL Official,1998,BaseGame,5 to under 12,2,8,1.5,4,60,94,14,1,2,42,21
16615,Don't Wake the Dragon!,1986,BaseGame,5 to under 12,2,4,1.6667,3,20,63,4,2,8,30,17
39220,Geek Fight,2008,BaseGame,under 5,2,2,2,1,30,6,0,1,1,4,3
49313,Anima Tactics: Khaine D'Lacreu,2009,PremiumGame,12 to under 18,2,3,2,2,60,9,0,0,0,1,1
59294,Kaosball: Ringer  Biru Biru & Scrag,2014,PremiumGame,12 to under 18,2,4,2,1,60,195,4,4,7,17,10
60112,King's Forge: Queen's Jubilee,2014,PremiumGame,12 to under 18,2,4,2.6667,3,45,427,5,9,17,64,21
10206,Call of Cthulhu: Collectible Card Game,2004,BaseGame,12 to under 18,2,2,2.5579,95,30,928,78,34,70,614,268
14341,Guardians' Chronicles,2014,BaseGame,12 to under 18,2,5,2.8,10,75,253,9,21,110,66,45
26227,QUMERO,1985,BaseGame,under 5,2,4,1,1,45,23,3,0,0,4,3
60920,Big Picture Apples To Apples Snack Pack Game,2013,BaseGame,5 to under 12,3,4,1,1,30,17,1,0,2,3,1
59012,Monster Mansion,2013,BaseGame,5 to under 12,2,8,1.75,4,45,25,0,2,19,8,12
17579,The Mutiny on Little Blue,2004,BaseGame,5 to under 12,3,7,1.5,2,45,37,2,33,59,41,27
38313,Ace Trump,2008,BaseGame,under 5,2,6,2,1,30,8,0,0,2,11,8
20353,Inns & Taverns,1995,BaseGame,5 to under 12,2,4,1,1,20,32,7,0,0,14,12
68425,Wordariffic,2015,BaseGame,5 to under 12,2,6,2,1,30,46,3,0,6,17,9
26943,Shelters,1982,BaseGame,5 to under 12,2,2,1.5,2,30,3,0,0,0,4,1
17421,TKO,2015,BaseGame,5 to under 12,2,2,1,3,5,282,3,2,6,36,23
12028,Daimyo,2005,BaseGame,12 to under 18,2,4,2.56,25,60,285,22,26,59,184,88
15364,District-Z,2014,BaseGame,12 to under 18,1,8,1.4286,7,30,154,3,4,24,45,18
26580,Skull & Crossbones,1988,BaseGame,5 to under 12,2,6,2,2,60,23,3,0,1,7,0
9513,BANG!,2002,BaseGame,5 to under 12,4,7,1.6413,1826,40,18259,729,115,1074,16573,4506
23648,Dinner Games: Honky Tonk Homicide,2004,BaseGame,18 to under 21,8,10,2,2,120,11,1,1,2,4,3
25091,Aboukir,1984,BaseGame,12 to under 18,2,2,2,4,120,37,0,1,2,11,6
10631,Big Boss,1994,BaseGame,5 to under 12,2,6,2.4583,24,90,229,0,93,133,307,122
51392,New Imperialism in China,2012,BaseGame,12 to under 18,2,7,2,1,180,44,0,2,9,8,3
23715,Versailles,2004,BaseGame,5 to under 12,2,6,1.5,2,15,56,4,1,4,29,9
47231,Flames of War: Blitzkrieg,2010,PremiumGame,12 to under 18,2,2,3,1,120,72,1,1,3,18,4
10450,Origin,2013,BaseGame,5 to under 12,2,4,2.1316,38,60,725,27,71,245,457,146
13092,Intrigue City,2013,BaseGame,12 to under 18,2,5,2.8125,16,60,116,4,7,67,82,28
22250,Foot Loose,1996,BaseGame,5 to under 12,2,6,1,2,10,14,2,0,0,3,5
25455,Miracula,1991,BaseGame,5 to under 12,2,6,1.5,2,45,11,1,0,0,6,3
11327,Magestorm,2010,BaseGame,12 to under 18,2,2,3.1667,30,60,1080,116,18,182,277,114
43704,Supers,2009,BaseGame,5 to under 12,2,6,2.25,4,90,11,0,3,7,7,3
26406,Postie Game,1986,BaseGame,under 5,2,6,1,1,60,4,0,0,0,2,0
10225,The Lord of the Ice Garden,2014,BaseGame,12 to under 18,2,4,4.0638,47,90,400,8,86,444,255,81
11588,North Wind,2014,BaseGame,5 to under 12,2,4,1.9355,31,60,535,15,57,224,345,99
17430,The Game of Life: Indiana Jones,2008,BaseGame,under 5,2,4,1.6667,6,60,135,11,2,8,51,27
10768,Skull King,2013,BaseGame,5 to under 12,2,6,1.8929,28,30,533,9,7,40,270,60
10114,Arimaa,2002,BaseGame,5 to under 12,2,2,3.5614,57,60,713,37,52,271,460,225
19485,Mandala,1982,BaseGame,5 to under 12,1,4,1.6667,6,30,79,10,1,3,23,11
30065,Sudoku Taisen 4x4: The Great Battle of Sudoku,2006,BaseGame,5 to under 12,1,4,1,1,10,9,0,0,0,7,3
17471,Countdown: Special Ops,2013,BaseGame,12 to under 18,1,6,2.5882,17,30,188,24,14,118,104,45
27608,Jogo do 25 de Abril: O Mundo das Aventuras do PREC,2004,BaseGame,5 to under 12,2,6,1,1,45,3,1,0,0,1,1
19405,WaveLength,2001,BaseGame,under 5,3,8,1,1,60,8,1,0,1,2,0
48286,APBA Soccer,2011,BaseGame,5 to under 12,1,2,2.75,4,60,30,5,5,13,18,9
47953,Arena Assault: Samurai vs Ninja,2009,PremiumGame,5 to under 12,2,8,1,1,5,5,1,0,0,3,1
9332,Dungeon Twister,2004,BaseGame,5 to under 12,2,2,2.8748,655,60,6459,427,150,889,4905,1724
30833,Music Maestro,1982,BaseGame,under 5,2,6,2,1,45,12,3,1,1,3,4
20203,Formula D Circuits 23 - 26: USA Track Pack #1,1999,PremiumGame,12 to under 18,2,10,1.8438,32,120,746,13,81,84,284,107
16012,Cranium Hullabaloo,2003,BaseGame,under 5,2,6,1.0455,22,30,343,9,2,6,198,124
52555,Co-opoly,2011,BaseGame,12 to under 18,3,6,1.5,2,90,13,1,0,2,9,5
17308,Santa Timea,2009,BaseGame,5 to under 12,2,5,2,3,30,97,9,1,5,49,11
7805,Traders of Osaka,2006,BaseGame,12 to under 18,2,4,2.0721,222,30,2007,73,235,730,1722,640
41102,St. Nazaire: Operation Chariot,2009,PremiumGame,12 to under 18,2,2,4,3,180,141,2,7,15,22,15
16656,Monopoly: Nightmare Before Christmas Collector's Edition,2009,BaseGame,5 to under 12,2,6,2.3333,3,90,122,5,0,7,40,13
29729,Soviet System,1988,BaseGame,12 to under 18,2,6,2,1,120,33,1,1,5,15,2
42819,Posthumous,2009,BaseGame,12 to under 18,4,10,2.6667,3,90,5,0,1,20,8,4
11386,Gauntlet of Fools,2012,BaseGame,12 to under 18,2,6,1.4921,63,30,1203,99,34,177,908,283
11827,Sutter's Mill,2008,BaseGame,5 to under 12,2,4,2.475,40,60,668,58,32,88,352,120
38730,Steampunk: War Baloon,1994,BaseGame,under 5,2,8,2,2,60,10,0,2,5,3,0
18539,Jeff Foxworthy's You Might Be a Redneck if... Game,2006,BaseGame,12 to under 18,2,4,1,4,30,109,21,0,0,32,15
30333,Monopoly Junior: Lemonade,2005,BaseGame,5 to under 12,2,4,1,2,20,23,1,0,0,12,4
47230,Swing States,2010,BaseGame,12 to under 18,2,2,2,1,30,5,0,0,3,3,3
12934,Lucky Numbers,2012,BaseGame,5 to under 12,2,4,1.2,5,20,106,4,4,8,97,25
31749,Evolution of the Stars,2003,BaseGame,5 to under 12,2,6,1,1,45,10,1,0,0,3,1
12344,Last Call: The Bartender Game,2010,BaseGame,12 to under 18,2,6,1.4762,21,20,264,13,11,45,211,70
8647,Ultimate Werewolf: Inquisition,2013,BaseGame,5 to under 12,3,12,1.6176,34,60,1093,49,38,178,566,141
12952,Magic Hill,2001,BaseGame,5 to under 12,2,5,1.4074,27,30,430,43,24,42,226,114
15615,Eagle Day: The Battle of Britain,2012,BaseGame,under 5,2,2,2.4,5,120,102,3,5,8,31,11
48644,Pixy Cubes,2011,BaseGame,5 to under 12,1,4,1,1,20,32,1,0,2,7,5
51383,Yu-Gi-Oh! Capsule Monsters,2005,BaseGame,5 to under 12,2,2,2,1,30,2,0,1,0,1,0
49163,Raindropchess,2010,BaseGame,5 to under 12,2,2,2.5,4,20,29,0,0,4,20,10
63481,Oklahoma Boomers,2014,BaseGame,12 to under 18,2,2,2.5,2,20,56,3,13,38,24,16
23008,Walking with Dinosaurs,2000,BaseGame,5 to under 12,2,4,1,2,45,15,2,1,0,4,4
10782,Abraca...what?,2014,BaseGame,5 to under 12,2,5,1.7879,33,30,512,11,54,255,399,97
68765,Loaded Up & Truckin',2015,BaseGame,12 to under 18,2,6,2,1,120,4,0,0,6,2,3
13155,Chaostle,2011,BaseGame,5 to under 12,2,8,2.25,16,120,383,26,37,151,198,91
21007,Saturday Night Live Trivia Board Game,1993,BaseGame,under 5,4,8,1,1,60,17,2,0,0,4,0
23826,Pigasus,1994,BaseGame,5 to under 12,2,6,1,1,20,57,8,0,1,7,7
11262,Barbarossa,2010,BaseGame,18 to under 21,2,5,2.6452,31,60,548,10,64,240,225,110
16198,VI Against Rome,1994,BaseGame,12 to under 18,2,2,2.5,6,120,121,16,1,4,30,15
47478,Im Bann der Mumie,2010,BaseGame,12 to under 18,3,5,4,1,90,19,2,1,2,1,2
15405,Dark Future,1988,BaseGame,5 to under 12,2,11,2.3077,26,60,467,23,57,72,229,87
25734,Endeavor Eleven,1984,BaseGame,5 to under 12,2,6,1,2,60,10,0,0,0,6,3
65182,Charta Krymenesiae,2014,BaseGame,5 to under 12,1,4,2,2,15,43,1,3,9,14,5
29547,Heroscape Expansion Set: Fortress of the Archkyrie,2006,PremiumGame,5 to under 12,2,4,2.2813,64,60,2591,101,86,79,838,375
21611,The Redcoats are Coming,1990,BaseGame,under 5,2,2,1,1,60,23,0,0,0,6,5
56554,The Lord of the Rings: The Card Game  The Dradan Forest,2013,PremiumGame,12 to under 18,1,2,3,10,30,1296,6,69,114,158,63
61769,Magic: The Gathering Challenge Deck  Face the Hydra,2013,PremiumGame,under 5,1,2,2.2,5,15,119,2,5,11,45,11
60619,Firefly: The Game  Big Damn Heroes Promo Cards,2013,PremiumGame,12 to under 18,1,4,2.8333,12,120,1360,18,51,113,285,80
28379,Jack's a loss,2005,BaseGame,5 to under 12,1,2,1,1,30,1,0,0,0,1,0
25195,Red Hot Yott,2002,BaseGame,5 to under 12,2,4,1,1,30,36,4,0,0,10,8
30971,Such a Deal!,1991,BaseGame,under 5,2,4,1,1,15,2,1,0,0,2,1
21680,FEBA,1983,BaseGame,12 to under 18,2,2,3.5,2,120,12,2,1,2,4,3
68902,Biergarten,2015,BaseGame,12 to under 18,2,4,2,1,20,3,0,2,9,2,3
10070,Cockroach Poker,2004,BaseGame,5 to under 12,2,6,1.1329,316,20,3616,63,97,306,2823,761
47543,Dr. Gardner's PICK-AND-TELL GAMES,1994,BaseGame,under 5,2,2,1,1,45,0,0,0,0,1,0
44149,Puck Attax,2009,BaseGame,5 to under 12,2,2,2,2,15,15,1,0,0,6,5
49545,Anima Tactics: Claude Valmore,2009,PremiumGame,12 to under 18,2,7,3,1,60,3,0,0,0,0,0
69303,Me Want Cookies!,2015,BaseGame,5 to under 12,2,5,1,1,10,0,0,4,19,0,5
13272,Guns of August,2011,BaseGame,12 to under 18,1,2,2.0667,15,180,177,7,21,48,62,38
58420,Sherlock Holmes Detective Story Game,2013,BaseGame,5 to under 12,1,1,2.2,5,60,98,1,4,58,27,26
70480,Teh Cutest Wittle Awwpocawpse,2014,BaseGame,5 to under 12,2,4,1,1,30,1,0,0,0,0,0
29623,Die Siedler von Catan: Das Kartenspiel  10th Anniversary Special Edition Tin Box,2006,BaseGame,5 to under 12,2,2,2.5263,19,60,530,12,5,15,241,38
8876,Shogun,2006,BaseGame,12 to under 18,3,5,3.3679,1079,150,8827,233,641,2741,9060,2109
